config,split,n,days,total_pnl,mean_day,sd_day,t_stat,edge_per_contract,win_rate,mean_ask,mean_bid_move_c,max_drawdown,worst_window,positive_day_fraction
d3_move1c_ask0.80_widen1c_vol2k,train,191,36,86.89189999999998,2.413663888888889,13.269896872204562,1.0913410611101007,0.030328760907504356,0.8010471204188482,0.757958115183246,6.183246073298432,55.739799999999995,-12.168,0.6111111111111112
d3_move1c_ask0.80_widennone_volall,train,529,36,72.2394999999999,2.006652777777774,26.190756206291958,0.45970099419176846,0.00910390674228102,0.7844990548204159,0.7627977315689981,6.1890359168241975,162.88810000000012,-12.168,0.4722222222222222
d3_move1c_ask0.80_widennone_vol2k,train,193,36,93.13169999999997,2.5869916666666666,13.243961205564593,1.1720020739322525,0.03216984455958548,0.8031088082901554,0.7581865284974092,6.191709844559588,55.244800000000005,-12.168,0.6111111111111112
d3_move1c_ask0.82_widen0c_volall,train,429,36,42.34759999999995,1.1763222222222198,23.851471336000706,0.2959118636291541,0.006580823620823613,0.7878787878787878,0.7689510489510489,7.009324009324011,97.255,-12.454999999999998,0.5277777777777778
d3_move1c_ask0.82_widen0c_vol2k,train,192,36,41.994699999999995,1.1665194444444436,14.474582546910478,0.4835453211851409,0.014581493055555554,0.7916666666666666,0.7645833333333334,6.817708333333336,76.1652,-12.454999999999998,0.5555555555555556
d3_move1c_ask0.82_widen1c_volall,train,515,36,78.68269999999993,2.185630555555553,25.600646165727028,0.5122442319791698,0.010185462783171511,0.7922330097087379,0.7697281553398059,6.918446601941749,122.17530000000005,-12.454999999999998,0.5277777777777778
d3_move1c_ask0.82_widen1c_vol2k,train,214,36,40.995699999999985,1.1387694444444438,15.393522165931994,0.4438631128740759,0.012771246105919,0.7897196261682243,0.7644392523364485,6.663551401869161,73.3332,-12.454999999999998,0.5
d3_move1c_ask0.82_widennone_volall,train,605,36,46.13069999999989,1.281408333333329,28.106406865129777,0.2735479507179074,0.005083272727272715,0.7884297520661157,0.7710743801652893,6.7074380165289265,161.08580000000012,-12.454999999999998,0.4444444444444444
d3_move1c_ask0.82_widennone_vol2k,train,217,36,49.923899999999975,1.3867749999999992,15.374003840256261,0.541215553635591,0.015337603686635937,0.7926267281105991,0.7647926267281105,6.668202764976961,73.3332,-12.454999999999998,0.5277777777777778
d3_move1c_ask0.85_widen0c_volall,train,561,36,52.63470000000003,1.4620750000000007,23.908697279864796,0.36691459586080855,0.006254866310160432,0.8092691622103387,0.7916042780748663,8.909090909090908,153.03740000000008,-12.8839,0.5277777777777778
d3_move1c_ask0.85_widen0c_vol2k,train,273,36,59.07959999999998,1.6411,15.614178283708322,0.6306191604251019,0.014427252747252742,0.8131868131868132,0.787179487179487,8.2967032967033,94.9383,-12.8839,0.5277777777777778
d3_move1c_ask0.85_widen1c_volall,train,654,36,111.37540000000004,3.093761111111112,27.215302333170452,0.6820635846489317,0.01135325178389399,0.8149847094801224,0.7922477064220184,8.886850152905199,154.99470000000028,-12.8839,0.5555555555555556
d3_move1c_ask0.85_widen1c_vol2k,train,296,36,57.61,1.6002777777777777,16.925956993093877,0.5672746699394506,0.012975225225225226,0.8108108108108109,0.7862162162162161,8.182432432432432,87.90779999999997,-12.8839,0.5
d3_move1c_ask0.85_widennone_volall,train,768,36,50.339200000000076,1.3983111111111117,28.47336854587135,0.29465662459818803,0.004369722222222229,0.8098958333333334,0.7942187500000001,8.700520833333336,167.26840000000013,-12.8839,0.4444444444444444
d3_move1c_ask0.85_widennone_vol2k,train,300,36,53.3668,1.4824111111111113,16.90545381047663,0.526130014986915,0.011859288888888887,0.81,0.7865333333333333,8.203333333333333,87.90779999999997,-12.8839,0.4722222222222222
d3_move1c_ask0.88_widen0c_volall,train,651,36,22.22980000000004,0.6174944444444441,27.202540492019644,0.13619928873016782,0.002276477214541735,0.8202764976958525,0.8072964669738862,10.296466973886329,207.03280000000026,-13.3109,0.5
d3_move1c_ask0.88_widen0c_vol2k,train,332,36,88.9869,2.471858333333333,16.98674780484355,0.8731012063280935,0.017868855421686747,0.8313253012048193,0.8025602409638554,9.521084337349398,90.65049999999995,-13.3109,0.4722222222222222
d3_move1c_ask0.88_widen1c_volall,train,752,36,114.6317000000001,3.1842138888888893,27.351837939572885,0.6985008969247964,0.010162384751773059,0.8284574468085106,0.8076063829787233,10.251329787234043,178.8561000000001,-13.3109,0.5277777777777778
d3_move1c_ask0.88_widen1c_vol2k,train,357,36,89.607,2.4890833333333338,18.154593108073623,0.822629287866463,0.016733333333333333,0.8291316526610645,0.8014565826330532,9.400560224089636,83.61999999999996,-13.3109,0.4722222222222222
d3_move1c_ask0.88_widennone_volall,train,887,36,56.122900000000044,1.558969444444445,30.098202131222006,0.31077659143512765,0.004218181134911691,0.8252536640360767,0.8104622322435173,10.126268320180383,217.04270000000014,-13.3109,0.4444444444444444
d3_move1c_ask0.88_widennone_vol2k,train,361,36,85.36380000000003,2.3712166666666668,18.07258128992251,0.7872312079699049,0.015764321329639893,0.8282548476454293,0.8015512465373962,9.404432132963988,83.61999999999996,-13.3109,0.4722222222222222
d3_move1c_ask0.90_widen0c_volall,train,689,36,49.80120000000003,1.3833666666666657,24.860552006651595,0.33387030174467663,0.004818693759071121,0.8301886792452831,0.8150362844702468,10.979680696661829,161.8874000000001,-13.5945,0.5555555555555556
d3_move1c_ask0.90_widen0c_vol2k,train,355,36,90.88289999999999,2.5245249999999997,15.667223957610632,0.9668049707454396,0.01706721126760563,0.8366197183098592,0.8089577464788731,10.138028169014085,88.4143,-13.5945,0.5
d3_move1c_ask0.90_widen1c_volall,train,794,36,136.27420000000004,3.785394444444444,25.616581995373277,0.8866275239518232,0.011441998320738878,0.8375314861460957,0.8157934508816121,10.983627204030226,148.3084,-13.5945,0.5833333333333334
d3_move1c_ask0.90_widen1c_vol2k,train,381,36,78.05020000000002,2.168061111111111,16.398822341363033,0.7932500514903098,0.013657077865266844,0.8320209973753281,0.8077165354330709,9.994750656167978,81.35060000000001,-13.5945,0.5
d3_move1c_ask0.90_widennone_volall,train,940,36,61.38240000000006,1.7050666666666663,29.869317649071643,0.3425053133183297,0.004353361702127663,0.8340425531914893,0.8195531914893617,10.83936170212766,192.7492,-13.5945,0.4722222222222222
d3_move1c_ask0.90_widennone_vol2k,train,386,36,75.2125,2.089236111111111,16.21388460670409,0.7731285235299838,0.01299006908462867,0.8316062176165803,0.807979274611399,9.992227979274611,79.9451,-13.5945,0.5277777777777778
d3_move2c_ask0.80_widen0c_volall,train,344,36,115.87909999999992,3.2188638888888854,19.629552360402965,0.9838830238580561,0.022457189922480605,0.7994186046511628,0.7644186046511628,7.011627906976744,76.0369,-12.168,0.5555555555555556
d3_move2c_ask0.80_widen0c_vol2k,train,157,36,53.70669999999998,1.491852777777777,11.930044371788782,0.7503003666804081,0.02280539278131634,0.7961783439490446,0.760700636942675,6.783439490445863,54.54690000000001,-12.168,0.5555555555555556
d3_move2c_ask0.80_widen1c_volall,train,411,36,142.65259999999995,3.962572222222221,21.409403961939063,1.110513556360584,0.02313910786699107,0.8004866180048662,0.7648175182481752,6.929440389294406,97.13030000000002,-12.168,0.5277777777777778
d3_move2c_ask0.80_widen1c_vol2k,train,173,36,61.814699999999974,1.7170750000000001,12.862543675924737,0.8009652102704575,0.023820693641618488,0.7976878612716763,0.76121387283237,6.722543352601157,55.7398,-12.168,0.5277777777777778
d3_move2c_ask0.80_widennone_volall,train,479,36,88.00329999999991,2.444536111111108,24.15705346604238,0.6071608314020741,0.012248197633959625,0.791231732776618,0.7665135699373694,6.730688935281839,154.82090000000025,-12.168,0.4166666666666667
