ticker,series,coin,wkey,a0,a1,ret,result,volume,oi
KXBNB15M-26AUG051845-45,KXBNB15M,BNB,26AUG051845,593.74,593.89,0.00025263583386663733,yes,15696.78,7238.89
KXBNB15M-26AUG051830-30,KXBNB15M,BNB,26AUG051830,594.21,593.74,-0.0007909661567459775,no,23272.17,12539.19
KXBNB15M-26AUG051815-15,KXBNB15M,BNB,26AUG051815,595.21,594.21,-0.0016800792997429478,no,23005.42,12439.31
KXBNB15M-26AUG051800-00,KXBNB15M,BNB,26AUG051800,595.39,595.21,-0.00030232284720930813,no,36402.17,13044.62
KXBNB15M-26AUG051745-45,KXBNB15M,BNB,26AUG051745,595.91,595.39,-0.0008726149921967777,no,23243.73,10710.22
KXBNB15M-26AUG051730-30,KXBNB15M,BNB,26AUG051730,596.26,595.91,-0.0005869922517023157,no,21872.63,11780.61
KXBNB15M-26AUG051715-15,KXBNB15M,BNB,26AUG051715,597.07,596.26,-0.0013566248513575611,no,16109.39,8780.4
KXBNB15M-26AUG051700-00,KXBNB15M,BNB,26AUG051700,598.58,597.07,-0.0025226369073473734,no,14886.04,7999.95
KXBNB15M-26AUG051645-45,KXBNB15M,BNB,26AUG051645,598.62,598.58,-6.682035347960914e-05,no,37066.64,9398.34
KXBNB15M-26AUG051630-30,KXBNB15M,BNB,26AUG051630,598.68,598.62,-0.00010022048506705659,no,44877.06,9684.03
KXBNB15M-26AUG051615-15,KXBNB15M,BNB,26AUG051615,599.32,598.68,-0.0010678769271843089,no,16555.87,8974.6
KXBNB15M-26AUG051600-00,KXBNB15M,BNB,26AUG051600,599.85,599.32,-0.00088355422188876,no,19698.59,8970.5
KXBNB15M-26AUG051545-45,KXBNB15M,BNB,26AUG051545,599.92,599.85,-0.00011668222429646677,no,34465.61,8309.27
KXBNB15M-26AUG051530-30,KXBNB15M,BNB,26AUG051530,600.03,599.92,-0.00018332416712499983,no,32074.89,12872.97
KXBNB15M-26AUG051515-15,KXBNB15M,BNB,26AUG051515,599.56,600.03,0.0007839081993462328,yes,17204.39,5177.24
KXBNB15M-26AUG051500-00,KXBNB15M,BNB,26AUG051500,600.34,599.56,-0.0012992637505415037,no,16744.63,5871.19
KXBNB15M-26AUG051445-45,KXBNB15M,BNB,26AUG051445,600.32,600.34,3.331556503195264e-05,yes,36881.42,11048.38
KXBNB15M-26AUG051430-30,KXBNB15M,BNB,26AUG051430,600.42,600.32,-0.00016655008160938853,no,37928.94,9872.36
KXBNB15M-26AUG051415-15,KXBNB15M,BNB,26AUG051415,600.28,600.42,0.00023322449523553403,yes,31271.74,9214.41
KXBNB15M-26AUG051400-00,KXBNB15M,BNB,26AUG051400,599.97,600.28,0.0005166925012916403,yes,21039.44,5391.87
KXBNB15M-26AUG051345-45,KXBNB15M,BNB,26AUG051345,598.28,599.97,0.002824764324396695,yes,12818.36,5946.6
KXBNB15M-26AUG051330-30,KXBNB15M,BNB,26AUG051330,598.0,598.28,0.00046822742474911824,yes,27462.12,6827.72
KXBNB15M-26AUG051315-15,KXBNB15M,BNB,26AUG051315,598.76,598.0,-0.001269289865722478,no,19091.81,5871.83
KXBNB15M-26AUG051300-00,KXBNB15M,BNB,26AUG051300,600.05,598.76,-0.0021498208482625845,no,8269.57,4734.49
KXBNB15M-26AUG051245-45,KXBNB15M,BNB,26AUG051245,601.59,600.05,-0.002559882976778333,no,9992.07,6213.3
KXBNB15M-26AUG051230-30,KXBNB15M,BNB,26AUG051230,600.54,601.59,0.0017484264162255108,yes,12032.3,5649.11
KXBNB15M-26AUG051215-15,KXBNB15M,BNB,26AUG051215,599.39,600.54,0.0019186172608818587,yes,10597.71,5207.23
KXBNB15M-26AUG051200-00,KXBNB15M,BNB,26AUG051200,600.7,599.39,-0.002180789079407456,no,10165.74,6225.3
KXBNB15M-26AUG051145-45,KXBNB15M,BNB,26AUG051145,601.2,600.7,-0.00083166999334664,no,26577.88,10299.76
KXBNB15M-26AUG051130-30,KXBNB15M,BNB,26AUG051130,601.59,601.2,-0.0006482820525606914,no,15868.82,5871.54
KXBNB15M-26AUG051115-15,KXBNB15M,BNB,26AUG051115,602.27,601.59,-0.001129061716505803,no,29613.17,10528.35
KXBNB15M-26AUG051100-00,KXBNB15M,BNB,26AUG051100,599.61,602.27,0.004436216874301576,yes,19729.14,11209.56
KXBNB15M-26AUG051045-45,KXBNB15M,BNB,26AUG051045,599.01,599.61,0.0010016527269995873,yes,26965.32,6447.63
KXBNB15M-26AUG051030-30,KXBNB15M,BNB,26AUG051030,599.62,599.01,-0.0010173109636103092,no,17326.05,6686.65
KXBNB15M-26AUG051015-15,KXBNB15M,BNB,26AUG051015,600.01,599.62,-0.0006499891668471964,no,24405.74,7024.29
KXBNB15M-26AUG051000-00,KXBNB15M,BNB,26AUG051000,599.15,600.01,0.0014353667695902756,yes,15959.16,4657.98
KXBNB15M-26AUG050945-45,KXBNB15M,BNB,26AUG050945,599.51,599.15,-0.0006004904004937593,no,24265.24,7025.87
KXBNB15M-26AUG050930-30,KXBNB15M,BNB,26AUG050930,599.26,599.51,0.0004171811901344992,yes,39981.07,9825.08
KXBNB15M-26AUG050915-15,KXBNB15M,BNB,26AUG050915,599.17,599.26,0.00015020778743934416,yes,54034.36,15586.79
KXBNB15M-26AUG050900-00,KXBNB15M,BNB,26AUG050900,598.87,599.17,0.0005009434434851545,yes,44854.29,21125.43
KXBNB15M-26AUG050845-45,KXBNB15M,BNB,26AUG050845,599.04,598.87,-0.0002837873931623249,no,16775.87,8497.75
KXBNB15M-26AUG050830-30,KXBNB15M,BNB,26AUG050830,597.3,599.04,0.002913108990457072,yes,11522.02,3841.16
KXBNB15M-26AUG050815-15,KXBNB15M,BNB,26AUG050815,596.14,597.3,0.0019458516455865538,yes,11166.53,5174.08
KXBNB15M-26AUG050800-00,KXBNB15M,BNB,26AUG050800,596.47,596.14,-0.0005532549834862456,no,11998.15,4332.89
KXBNB15M-26AUG050745-45,KXBNB15M,BNB,26AUG050745,597.33,596.47,-0.001439740177121547,no,21790.23,7403.08
KXBNB15M-26AUG050730-30,KXBNB15M,BNB,26AUG050730,597.76,597.33,-0.0007193522483939206,no,21316.21,9371.94
KXBNB15M-26AUG050715-15,KXBNB15M,BNB,26AUG050715,596.7,597.76,0.001776437070554626,yes,11488.06,4679.66
KXBNB15M-26AUG050700-00,KXBNB15M,BNB,26AUG050700,596.97,596.7,-0.00045228403437355615,no,18729.34,6992.13
KXBNB15M-26AUG050645-45,KXBNB15M,BNB,26AUG050645,596.71,596.97,0.0004357225452899916,yes,21782.82,5557.65
KXBNB15M-26AUG050630-30,KXBNB15M,BNB,26AUG050630,596.75,596.71,-6.702974444903833e-05,no,30677.28,7586.35
KXBNB15M-26AUG050615-15,KXBNB15M,BNB,26AUG050615,597.85,596.75,-0.0018399264029439202,no,18018.42,10573.4
KXBNB15M-26AUG050600-00,KXBNB15M,BNB,26AUG050600,598.52,597.85,-0.001119427922208045,no,11736.01,5610.52
KXBNB15M-26AUG050545-45,KXBNB15M,BNB,26AUG050545,598.54,598.52,-3.341464229622383e-05,no,20417.09,6611.34
KXBNB15M-26AUG050530-30,KXBNB15M,BNB,26AUG050530,598.95,598.54,-0.0006845312630437963,no,18824.99,7848.87
KXBNB15M-26AUG050515-15,KXBNB15M,BNB,26AUG050515,598.87,598.95,0.0001335849182627965,yes,19211.34,7286.61
KXBNB15M-26AUG050500-00,KXBNB15M,BNB,26AUG050500,599.55,598.87,-0.001134183971311734,no,10547.47,4260.68
KXBNB15M-26AUG050445-45,KXBNB15M,BNB,26AUG050445,600.48,599.55,-0.0015487609912071404,no,13722.39,7656.92
KXBNB15M-26AUG050430-30,KXBNB15M,BNB,26AUG050430,599.25,600.48,0.002052565707133948,yes,11227.98,5466.65
KXBNB15M-26AUG050415-15,KXBNB15M,BNB,26AUG050415,599.48,599.25,-0.00038366584373126405,no,20745.86,8356.35
KXBNB15M-26AUG050400-00,KXBNB15M,BNB,26AUG050400,598.89,599.48,0.000985155871696024,yes,17305.52,7473.83
KXBNB15M-26AUG050345-45,KXBNB15M,BNB,26AUG050345,598.71,598.89,0.000300646389737853,yes,19388.33,7582.55
KXBNB15M-26AUG050330-30,KXBNB15M,BNB,26AUG050330,599.81,598.71,-0.0018339140727895652,no,15158.14,5900.05
KXBNB15M-26AUG050315-15,KXBNB15M,BNB,26AUG050315,600.58,599.81,-0.0012820939758235296,no,26902.87,8027.39
KXBNB15M-26AUG050300-00,KXBNB15M,BNB,26AUG050300,601.09,600.58,-0.0008484586334824916,no,15100.76,7238.57
KXBNB15M-26AUG050245-45,KXBNB15M,BNB,26AUG050245,600.7,601.09,0.000649242550357893,yes,42252.72,31680.42
KXBNB15M-26AUG050230-30,KXBNB15M,BNB,26AUG050230,600.81,600.7,-0.0001830861670077062,no,34768.88,8630.09
KXBNB15M-26AUG050215-15,KXBNB15M,BNB,26AUG050215,601.97,600.81,-0.0019270063292192,no,15158.98,8861.77
KXBNB15M-26AUG050200-00,KXBNB15M,BNB,26AUG050200,601.3,601.97,0.001114252453018581,yes,24828.5,11584.27
KXBNB15M-26AUG050145-45,KXBNB15M,BNB,26AUG050145,602.24,601.3,-0.0015608395324124178,no,14036.62,9846.75
KXBNB15M-26AUG050130-30,KXBNB15M,BNB,26AUG050130,600.84,602.24,0.0023300712336062467,yes,18555.44,10873.18
KXBNB15M-26AUG050115-15,KXBNB15M,BNB,26AUG050115,599.0,600.84,0.0030717863105175825,yes,29549.9,12578.04
KXBNB15M-26AUG050100-00,KXBNB15M,BNB,26AUG050100,598.79,599.0,0.00035070725964033534,yes,35153.09,14425.91
KXBNB15M-26AUG050045-45,KXBNB15M,BNB,26AUG050045,598.29,598.79,0.0008357151214294072,yes,23665.57,12057.43
KXBNB15M-26AUG050030-30,KXBNB15M,BNB,26AUG050030,598.14,598.29,0.0002507774099708718,yes,32254.29,10340.28
KXBNB15M-26AUG050015-15,KXBNB15M,BNB,26AUG050015,598.4,598.14,-0.0004344919786096105,no,37991.33,14681.86
KXBNB15M-26AUG050000-00,KXBNB15M,BNB,26AUG050000,598.52,598.4,-0.0002004945532313115,no,38506.41,20103.3
KXBNB15M-26AUG042345-45,KXBNB15M,BNB,26AUG042345,597.88,598.52,0.001070448919515599,yes,27264.27,23921.0
KXBNB15M-26AUG042330-30,KXBNB15M,BNB,26AUG042330,599.74,597.88,-0.0031013439156968247,no,31994.74,24320.41
KXBNB15M-26AUG042315-15,KXBNB15M,BNB,26AUG042315,603.32,599.74,-0.005933832791884971,no,21320.21,12629.24
KXBNB15M-26AUG042300-00,KXBNB15M,BNB,26AUG042300,603.29,603.32,4.97273284822994e-05,yes,56908.04,20953.3
KXBNB15M-26AUG042245-45,KXBNB15M,BNB,26AUG042245,601.09,603.29,0.0036600176346303077,yes,17540.55,9983.91
KXBNB15M-26AUG042230-30,KXBNB15M,BNB,26AUG042230,602.29,601.09,-0.001992395689783878,no,15864.28,9706.72
KXBNB15M-26AUG042215-15,KXBNB15M,BNB,26AUG042215,603.04,602.29,-0.0012436985937914567,no,54523.18,17658.08
KXBNB15M-26AUG042200-00,KXBNB15M,BNB,26AUG042200,602.01,603.04,0.0017109350343017106,yes,27585.76,11046.94
KXBNB15M-26AUG042145-45,KXBNB15M,BNB,26AUG042145,598.56,602.01,0.005763833199679306,yes,14381.59,9907.61
KXBNB15M-26AUG042130-30,KXBNB15M,BNB,26AUG042130,597.26,598.56,0.00217660650303043,yes,13968.5,6738.2
KXBNB15M-26AUG042115-15,KXBNB15M,BNB,26AUG042115,595.73,597.26,0.002568277575411634,yes,20877.12,14593.22
KXBNB15M-26AUG042100-00,KXBNB15M,BNB,26AUG042100,594.53,595.73,0.0020184010899366653,yes,17644.77,11761.41
KXBNB15M-26AUG042045-45,KXBNB15M,BNB,26AUG042045,594.1,594.53,0.0007237838747684732,yes,63482.57,17486.25
KXBNB15M-26AUG042030-30,KXBNB15M,BNB,26AUG042030,594.28,594.1,-0.0003028875277646059,no,28673.4,11864.79
KXBNB15M-26AUG042015-15,KXBNB15M,BNB,26AUG042015,593.09,594.28,0.0020064408437167054,yes,16516.47,6898.25
KXBNB15M-26AUG042000-00,KXBNB15M,BNB,26AUG042000,593.31,593.09,-0.00037080109891947485,no,45190.58,15340.29
KXBNB15M-26AUG041945-45,KXBNB15M,BNB,26AUG041945,593.12,593.31,0.0003203398974911331,yes,29613.09,8633.62
KXBNB15M-26AUG041930-30,KXBNB15M,BNB,26AUG041930,594.23,593.12,-0.0018679635831244023,no,21208.3,8650.48
KXBNB15M-26AUG041915-15,KXBNB15M,BNB,26AUG041915,593.64,594.23,0.0009938683377131458,yes,27732.33,11026.84
KXBNB15M-26AUG041900-00,KXBNB15M,BNB,26AUG041900,593.62,593.64,3.369158721064285e-05,yes,51072.63,13886.87
KXBNB15M-26AUG041845-45,KXBNB15M,BNB,26AUG041845,593.72,593.62,-0.00016842956275689338,no,37235.67,12401.28
KXBNB15M-26AUG041830-30,KXBNB15M,BNB,26AUG041830,593.78,593.72,-0.00010104752601964605,no,31236.13,11216.93
KXBNB15M-26AUG041815-15,KXBNB15M,BNB,26AUG041815,593.93,593.78,-0.00025255501490070763,no,17754.53,8367.42
KXBNB15M-26AUG041800-00,KXBNB15M,BNB,26AUG041800,593.77,593.93,0.00026946460750790403,yes,13138.21,6338.28
KXBNB15M-26AUG041745-45,KXBNB15M,BNB,26AUG041745,593.62,593.77,0.0002526869040800129,yes,15341.8,6199.88
KXBNB15M-26AUG041730-30,KXBNB15M,BNB,26AUG041730,593.29,593.62,0.0005562203981190328,yes,13606.86,7425.45
KXBNB15M-26AUG041715-15,KXBNB15M,BNB,26AUG041715,593.58,593.29,-0.0004885609353416175,no,15329.28,6050.0
KXBNB15M-26AUG041700-00,KXBNB15M,BNB,26AUG041700,594.4,593.58,-0.0013795423956930288,no,11171.65,6215.93
KXBNB15M-26AUG041645-45,KXBNB15M,BNB,26AUG041645,592.84,594.4,0.0026314013899196164,yes,17533.61,9512.74
KXBNB15M-26AUG041630-30,KXBNB15M,BNB,26AUG041630,593.58,592.84,-0.0012466727315610516,no,20442.57,10345.95
KXBNB15M-26AUG041615-15,KXBNB15M,BNB,26AUG041615,593.78,593.58,-0.00033682508673234495,no,44346.23,15828.96
KXBNB15M-26AUG041600-00,KXBNB15M,BNB,26AUG041600,593.86,593.78,-0.00013471188495611916,no,38621.34,14706.3
KXBNB15M-26AUG041545-45,KXBNB15M,BNB,26AUG041545,593.58,593.86,0.0004717140065365624,yes,42445.32,14355.32
KXBNB15M-26AUG041530-30,KXBNB15M,BNB,26AUG041530,593.88,593.58,-0.0005051525560718571,no,24246.79,10763.93
KXBNB15M-26AUG041515-15,KXBNB15M,BNB,26AUG041515,593.88,593.88,0.0,yes,68955.29,17747.3
KXBNB15M-26AUG041500-00,KXBNB15M,BNB,26AUG041500,593.88,593.88,0.0,yes,25178.59,6327.68
KXBNB15M-26AUG041445-45,KXBNB15M,BNB,26AUG041445,594.53,593.88,-0.0010933005903822806,no,19596.01,6833.29
KXBNB15M-26AUG041430-30,KXBNB15M,BNB,26AUG041430,594.0,594.53,0.0008922558922558464,yes,13182.47,6436.37
KXBNB15M-26AUG041415-15,KXBNB15M,BNB,26AUG041415,592.51,594.0,0.002514725489865165,yes,10448.82,5832.55
KXBNB15M-26AUG041400-00,KXBNB15M,BNB,26AUG041400,593.47,592.51,-0.001617604933695109,no,17590.48,10495.37
KXBNB15M-26AUG041345-45,KXBNB15M,BNB,26AUG041345,593.31,593.47,0.00026967352648713466,yes,23070.38,7618.88
KXBNB15M-26AUG041330-30,KXBNB15M,BNB,26AUG041330,593.02,593.31,0.0004890222926713494,yes,23750.47,6587.79
KXBNB15M-26AUG041315-15,KXBNB15M,BNB,26AUG041315,592.89,593.02,0.0002192649563999991,yes,37375.96,15874.79
KXBNB15M-26AUG041300-00,KXBNB15M,BNB,26AUG041300,592.53,592.89,0.0006075641739658982,yes,19959.7,7041.76
KXBNB15M-26AUG041245-45,KXBNB15M,BNB,26AUG041245,593.09,592.53,-0.0009442074558668314,no,21481.12,9068.47
KXBNB15M-26AUG041230-30,KXBNB15M,BNB,26AUG041230,593.15,593.09,-0.000101154851217981,no,36157.49,17062.46
KXBNB15M-26AUG041215-15,KXBNB15M,BNB,26AUG041215,593.09,593.15,0.00010116508455705783,yes,60595.23,20286.42
KXBNB15M-26AUG041200-00,KXBNB15M,BNB,26AUG041200,592.8,593.09,0.0004892037786775933,yes,26313.58,10803.66
KXBNB15M-26AUG041145-45,KXBNB15M,BNB,26AUG041145,592.47,592.8,0.0005569902273531609,yes,29992.97,9436.31
KXBNB15M-26AUG041130-30,KXBNB15M,BNB,26AUG041130,593.13,592.47,-0.0011127408831115744,no,16826.93,5817.02
KXBNB15M-26AUG041115-15,KXBNB15M,BNB,26AUG041115,594.03,593.13,-0.0015150749962122743,no,19165.23,9231.45
KXBNB15M-26AUG041100-00,KXBNB15M,BNB,26AUG041100,594.14,594.03,-0.00018514154912985768,no,31010.45,9384.82
KXBNB15M-26AUG041045-45,KXBNB15M,BNB,26AUG041045,590.61,594.14,0.0059768713702781405,yes,11347.3,6344.86
KXBNB15M-26AUG041030-30,KXBNB15M,BNB,26AUG041030,589.58,590.61,0.0017470063434987155,yes,31597.3,7955.39
KXBNB15M-26AUG041015-15,KXBNB15M,BNB,26AUG041015,588.89,589.58,0.001171695902460654,yes,15370.23,4381.3
KXBNB15M-26AUG041000-00,KXBNB15M,BNB,26AUG041000,591.25,588.89,-0.003991543340380573,no,11698.81,5740.47
KXBNB15M-26AUG040945-45,KXBNB15M,BNB,26AUG040945,590.29,591.25,0.0016263192668011257,yes,13248.9,6815.16
KXBNB15M-26AUG040930-30,KXBNB15M,BNB,26AUG040930,591.08,590.29,-0.0013365365094404771,no,21446.45,8538.43
KXBNB15M-26AUG040915-15,KXBNB15M,BNB,26AUG040915,591.52,591.08,-0.0007438463619149664,no,16366.41,8007.96
KXBNB15M-26AUG040900-00,KXBNB15M,BNB,26AUG040900,591.1,591.52,0.0007105396717982728,yes,14013.96,6616.15
KXBNB15M-26AUG040845-45,KXBNB15M,BNB,26AUG040845,590.46,591.1,0.0010839006875994755,yes,10872.96,6251.5
KXBNB15M-26AUG040830-30,KXBNB15M,BNB,26AUG040830,590.53,590.46,-0.00011853758488126994,no,20161.55,4527.3
KXBNB15M-26AUG040815-15,KXBNB15M,BNB,26AUG040815,591.38,590.53,-0.0014373161080862098,no,11355.38,8234.81
KXBNB15M-26AUG040800-00,KXBNB15M,BNB,26AUG040800,589.8,591.38,0.0026788741946423213,yes,13136.64,8357.46
KXBNB15M-26AUG040745-45,KXBNB15M,BNB,26AUG040745,589.87,589.8,-0.00011867021547129032,no,19156.34,7725.6
KXBNB15M-26AUG040730-30,KXBNB15M,BNB,26AUG040730,589.84,589.87,5.086125050856624e-05,yes,38288.61,10489.42
KXBNB15M-26AUG040715-15,KXBNB15M,BNB,26AUG040715,589.75,589.84,0.00015260703688008788,yes,16349.18,5024.62
KXBNB15M-26AUG040700-00,KXBNB15M,BNB,26AUG040700,588.96,589.75,0.0013413474599293053,yes,11345.02,7337.36
KXBNB15M-26AUG040645-45,KXBNB15M,BNB,26AUG040645,587.96,588.96,0.001700795972515137,yes,18033.51,6966.12
KXBNB15M-26AUG040630-30,KXBNB15M,BNB,26AUG040630,588.49,587.96,-0.0009006100358544286,no,16602.04,6626.68
KXBNB15M-26AUG040615-15,KXBNB15M,BNB,26AUG040615,588.81,588.49,-0.0005434690307568424,no,10649.89,5799.26
KXBNB15M-26AUG040600-00,KXBNB15M,BNB,26AUG040600,588.55,588.81,0.00044176365644378715,yes,13814.05,5013.79
KXBNB15M-26AUG040545-45,KXBNB15M,BNB,26AUG040545,588.83,588.55,-0.00047551925003835806,no,16301.12,7096.41
KXBNB15M-26AUG040530-30,KXBNB15M,BNB,26AUG040530,588.65,588.83,0.0003057844219826105,yes,19285.68,6381.94
KXBNB15M-26AUG040515-15,KXBNB15M,BNB,26AUG040515,589.67,588.65,-0.00172978106398491,no,12976.58,6269.85
KXBNB15M-26AUG040500-00,KXBNB15M,BNB,26AUG040500,589.77,589.67,-0.00016955762415860886,no,17035.36,6666.69
KXBNB15M-26AUG040445-45,KXBNB15M,BNB,26AUG040445,589.26,589.77,0.000865492312391798,yes,16278.89,8381.27
KXBNB15M-26AUG040430-30,KXBNB15M,BNB,26AUG040430,589.17,589.26,0.00015275726870008969,yes,27744.33,7794.9
KXBNB15M-26AUG040415-15,KXBNB15M,BNB,26AUG040415,590.34,589.17,-0.001981908730562172,no,21984.62,11804.21
KXBNB15M-26AUG040400-00,KXBNB15M,BNB,26AUG040400,589.82,590.34,0.0008816249025126,yes,13248.05,7577.44
KXBNB15M-26AUG040345-45,KXBNB15M,BNB,26AUG040345,589.94,589.82,-0.00020341051632370163,no,47006.55,11715.83
KXBNB15M-26AUG040330-30,KXBNB15M,BNB,26AUG040330,589.9,589.94,6.780810306844772e-05,yes,40609.49,10247.23
KXBNB15M-26AUG040315-15,KXBNB15M,BNB,26AUG040315,590.42,589.9,-0.0008807289725957485,no,21467.41,12086.95
KXBNB15M-26AUG040300-00,KXBNB15M,BNB,26AUG040300,590.67,590.42,-0.0004232481758003623,no,12115.87,5553.49
KXBNB15M-26AUG040245-45,KXBNB15M,BNB,26AUG040245,590.82,590.67,-0.0002538844318067955,no,23561.57,8680.76
KXBNB15M-26AUG040230-30,KXBNB15M,BNB,26AUG040230,590.4,590.82,0.0007113821138212614,yes,21960.51,10657.07
KXBNB15M-26AUG040215-15,KXBNB15M,BNB,26AUG040215,589.57,590.4,0.0014078056888917807,yes,22586.18,10793.62
KXBNB15M-26AUG040200-00,KXBNB15M,BNB,26AUG040200,590.07,589.57,-0.0008473570932262273,no,19711.26,10601.28
KXBNB15M-26AUG040145-45,KXBNB15M,BNB,26AUG040145,590.08,590.07,-1.6946854663758988e-05,no,36470.73,10389.61
KXBNB15M-26AUG040130-30,KXBNB15M,BNB,26AUG040130,590.41,590.08,-0.0005589336223978714,no,23613.14,8916.84
KXBNB15M-26AUG040115-15,KXBNB15M,BNB,26AUG040115,591.9,590.41,-0.002517317114377444,no,16337.21,9988.47
KXBNB15M-26AUG040100-00,KXBNB15M,BNB,26AUG040100,592.04,591.9,-0.0002364705087493858,no,35168.42,14745.0
KXBNB15M-26AUG040045-45,KXBNB15M,BNB,26AUG040045,591.11,592.04,0.0015733112280285394,yes,16647.9,8113.33
KXBNB15M-26AUG040030-30,KXBNB15M,BNB,26AUG040030,590.49,591.11,0.0010499754441226855,yes,16014.8,8016.05
KXBNB15M-26AUG040015-15,KXBNB15M,BNB,26AUG040015,590.78,590.49,-0.00049087646839765,no,32661.46,10447.83
KXBNB15M-26AUG040000-00,KXBNB15M,BNB,26AUG040000,591.04,590.78,-0.0004399025446670123,no,23177.31,8087.11
KXBNB15M-26AUG032345-45,KXBNB15M,BNB,26AUG032345,590.61,591.04,0.0007280608184757285,yes,23106.96,11022.52
KXBNB15M-26AUG032330-30,KXBNB15M,BNB,26AUG032330,590.23,590.61,0.0006438168171729587,yes,25305.8,8628.14
KXBNB15M-26AUG032315-15,KXBNB15M,BNB,26AUG032315,590.74,590.23,-0.0008633239665504129,no,32586.73,12022.51
KXBNB15M-26AUG032300-00,KXBNB15M,BNB,26AUG032300,591.09,590.74,-0.0005921264105297378,no,25104.84,10222.81
KXBNB15M-26AUG032245-45,KXBNB15M,BNB,26AUG032245,590.65,591.09,0.0007449420130365776,yes,27323.01,8811.86
KXBNB15M-26AUG032230-30,KXBNB15M,BNB,26AUG032230,590.96,590.65,-0.000524570190875963,no,25322.48,11231.49
KXBNB15M-26AUG032215-15,KXBNB15M,BNB,26AUG032215,591.72,590.96,-0.0012843912661393748,no,21176.87,8311.37
KXBNB15M-26AUG032200-00,KXBNB15M,BNB,26AUG032200,591.61,591.72,0.0001859333006541702,yes,42861.98,11973.59
KXBNB15M-26AUG032145-45,KXBNB15M,BNB,26AUG032145,589.14,591.61,0.004192551855246677,yes,18408.83,8537.7
KXBNB15M-26AUG032130-30,KXBNB15M,BNB,26AUG032130,589.05,589.14,0.00015278838808255977,yes,49908.79,14469.04
KXBNB15M-26AUG032115-15,KXBNB15M,BNB,26AUG032115,588.61,589.05,0.0007475238273218954,yes,22336.82,10313.65
KXBNB15M-26AUG032100-00,KXBNB15M,BNB,26AUG032100,589.17,588.61,-0.0009504896719112403,no,24293.68,9253.48
KXBNB15M-26AUG032045-45,KXBNB15M,BNB,26AUG032045,589.18,589.17,-1.6972741776691174e-05,no,42327.43,18973.09
KXBNB15M-26AUG032030-30,KXBNB15M,BNB,26AUG032030,589.35,589.18,-0.0002884533808434254,no,33968.19,10996.75
KXBNB15M-26AUG032015-15,KXBNB15M,BNB,26AUG032015,589.03,589.35,0.0005432660475698182,yes,20641.29,10764.21
KXBNB15M-26AUG032000-00,KXBNB15M,BNB,26AUG032000,589.2,589.03,-0.00028852681602184785,no,27795.02,12388.56
KXBNB15M-26AUG031945-45,KXBNB15M,BNB,26AUG031945,589.55,589.2,-0.0005936731405307592,no,20998.19,10965.66
KXBNB15M-26AUG031930-30,KXBNB15M,BNB,26AUG031930,589.46,589.55,0.000152682115834693,yes,31929.55,12213.0
KXBNB15M-26AUG031915-15,KXBNB15M,BNB,26AUG031915,589.51,589.46,-8.48162032873989e-05,no,38619.09,14984.29
KXBNB15M-26AUG031900-00,KXBNB15M,BNB,26AUG031900,589.22,589.51,0.0004921760972132032,yes,19745.43,9853.88
KXBNB15M-26AUG031845-45,KXBNB15M,BNB,26AUG031845,589.53,589.22,-0.0005258426203924235,no,18029.05,7562.22
KXBNB15M-26AUG031830-30,KXBNB15M,BNB,26AUG031830,589.52,589.53,1.6962952910827293e-05,yes,43352.96,12413.17
KXBNB15M-26AUG031815-15,KXBNB15M,BNB,26AUG031815,589.74,589.52,-0.00037304574897417046,no,36327.0,13882.26
KXBNB15M-26AUG031800-00,KXBNB15M,BNB,26AUG031800,590.08,589.74,-0.0005761930585683837,no,23608.91,8250.7
KXBNB15M-26AUG031745-45,KXBNB15M,BNB,26AUG031745,589.82,590.08,0.0004408124512563,yes,27880.26,8809.59
KXBNB15M-26AUG031730-30,KXBNB15M,BNB,26AUG031730,590.04,589.82,-0.00037285607755391774,no,22498.96,8057.06
KXBNB15M-26AUG031715-15,KXBNB15M,BNB,26AUG031715,591.01,590.04,-0.0016412581851407376,no,22287.57,12601.11
KXBNB15M-26AUG031700-00,KXBNB15M,BNB,26AUG031700,592.01,591.01,-0.0016891606560699988,no,14123.52,8750.41
KXBNB15M-26AUG031645-45,KXBNB15M,BNB,26AUG031645,591.88,592.01,0.00021963911603702685,yes,19096.63,9977.64
KXBNB15M-26AUG031630-30,KXBNB15M,BNB,26AUG031630,591.63,591.88,0.00042256139817115426,yes,29651.98,11295.15
KXBNB15M-26AUG031615-15,KXBNB15M,BNB,26AUG031615,591.31,591.63,0.0005411712976273867,yes,20099.1,9230.93
KXBNB15M-26AUG031600-00,KXBNB15M,BNB,26AUG031600,591.83,591.31,-0.0008786306878666094,no,19235.65,8520.17
KXBNB15M-26AUG031545-45,KXBNB15M,BNB,26AUG031545,591.62,591.83,0.0003549575741185835,yes,35758.07,10579.2
KXBNB15M-26AUG031530-30,KXBNB15M,BNB,26AUG031530,591.62,591.62,0.0,yes,56117.76,14928.96
KXBNB15M-26AUG031515-15,KXBNB15M,BNB,26AUG031515,591.16,591.62,0.0007781311320116997,yes,18347.99,9317.81
KXBNB15M-26AUG031500-00,KXBNB15M,BNB,26AUG031500,590.98,591.16,0.00030457883515508133,yes,28548.94,10005.5
KXBNB15M-26AUG031445-45,KXBNB15M,BNB,26AUG031445,591.27,590.98,-0.0004904696669879474,no,37770.91,13729.2
