coin,wkey,day,px,maker_yes,vol,frac_long,won,edge
SOL,26AUG032345,2026-08-04,0.83,True,2897.7099999999996,0.0982741544184891,1,0.17000000000000004
SOL,26AUG032330,2026-08-04,0.65,False,3314.5800000000004,0.4969166530902859,1,0.35
SOL,26AUG032315,2026-08-04,0.65,False,3402.39,0.2115895003218326,1,0.35
SOL,26AUG032300,2026-08-04,0.65,False,6693.680000000006,0.38651235194989847,1,0.35
SOL,26AUG032245,2026-08-04,0.65,True,3017.7899999999995,0.4793540968722145,1,0.35
SOL,26AUG032230,2026-08-04,0.72,False,7564.280000000009,0.23465551248763897,0,-0.72
SOL,26AUG032215,2026-08-04,0.66,True,2976.2500000000005,0.3877396052078958,1,0.33999999999999997
SOL,26AUG032200,2026-08-04,0.7,True,1573.2900000000002,0.13545500193861268,1,0.30000000000000004
SOL,26AUG032145,2026-08-04,0.82,True,2399.8100000000004,0.19921577124855713,1,0.18000000000000005
SOL,26AUG032130,2026-08-04,0.65,False,2469.89,0.1745462348525643,0,-0.65
SOL,26AUG032115,2026-08-04,0.65,True,2371.54,0.23635274969007475,1,0.35
SOL,26AUG032100,2026-08-04,0.65,False,940.04,0.3646121441640781,1,0.35
SOL,26AUG032045,2026-08-04,0.7,False,1626.0000000000005,0.12663591635916358,1,0.30000000000000004
SOL,26AUG032030,2026-08-04,0.71,False,793.29,0.31708454663490027,1,0.29000000000000004
SOL,26AUG032015,2026-08-04,0.6699999999999999,False,610.6899999999999,0.217704563690252,1,0.33000000000000007
SOL,26AUG032000,2026-08-04,0.65,True,2118.2100000000005,0.23101108955202737,1,0.35
SOL,26AUG031945,2026-08-03,0.76,False,2589.99,0.03864879787180646,1,0.24
SOL,26AUG031930,2026-08-03,0.69,True,783.55,0.05849020483696001,1,0.31000000000000005
XRP,26AUG051115,2026-08-05,0.66,True,1586.4199999999992,0.31827006719532047,0,-0.66
XRP,26AUG051100,2026-08-05,0.68,True,1966.4499999999996,0.8152711739428922,1,0.31999999999999995
XRP,26AUG051045,2026-08-05,0.69,False,2359.3300000000004,0.7089724625211394,1,0.31000000000000005
XRP,26AUG051030,2026-08-05,0.66,True,4133.400000000003,0.29185900227415656,0,-0.66
XRP,26AUG051015,2026-08-05,0.66,True,4591.490000000003,0.24669333919925754,1,0.33999999999999997
XRP,26AUG051000,2026-08-05,0.65,False,2088.9700000000003,0.5808508499404013,0,-0.65
XRP,26AUG050945,2026-08-05,0.72,False,3755.2700000000004,0.5202715117687942,1,0.28
XRP,26AUG050930,2026-08-05,0.74,True,1107.7199999999998,0.14507276206983716,1,0.26
XRP,26AUG050915,2026-08-05,0.66,True,2609.39,0.2810848512487593,0,-0.66
XRP,26AUG050900,2026-08-05,0.7,False,3373.0699999999997,0.5474626971868357,1,0.30000000000000004
XRP,26AUG050845,2026-08-05,0.6599999999999999,False,2487.3899999999994,0.3117846417329008,1,0.3400000000000001
XRP,26AUG050830,2026-08-05,0.65,True,2676.96,0.415833632179786,1,0.35
XRP,26AUG050815,2026-08-05,0.65,True,2028.5800000000002,0.3043902631397332,1,0.35
XRP,26AUG050800,2026-08-05,0.65,True,2279.7,0.40128087028995046,1,0.35
XRP,26AUG050745,2026-08-05,0.69,False,670.7699999999999,0.7820862590753912,1,0.31000000000000005
XRP,26AUG050730,2026-08-05,0.71,False,2997.3399999999997,0.5311476175542315,1,0.29000000000000004
XRP,26AUG050715,2026-08-05,0.68,True,2494.48,0.25627385266668795,0,-0.68
XRP,26AUG050700,2026-08-05,0.78,False,5105.070000000003,0.19089454209246873,1,0.21999999999999997
XRP,26AUG050645,2026-08-05,0.76,False,1933.4699999999996,0.7116479697124859,0,-0.76
XRP,26AUG050630,2026-08-05,0.71,False,1579.78,0.5543936497486992,0,-0.71
XRP,26AUG050615,2026-08-05,0.7,False,3271.5400000000004,0.5259694211288872,1,0.30000000000000004
XRP,26AUG050600,2026-08-05,0.6599999999999999,False,1969.1399999999996,0.3116385833409509,1,0.3400000000000001
XRP,26AUG050545,2026-08-05,0.78,True,3140.6600000000008,0.3773729088790253,1,0.21999999999999997
XRP,26AUG050530,2026-08-05,0.73,True,4145.2300000000005,0.13437372594524308,1,0.27
XRP,26AUG050515,2026-08-05,0.75,False,2526.3000000000006,0.3570320231168111,1,0.25
XRP,26AUG050445,2026-08-05,0.6599999999999999,False,499.18999999999994,0.37941465173581207,1,0.3400000000000001
XRP,26AUG050430,2026-08-05,0.6699999999999999,False,2279.85,0.2240849178674035,0,-0.6699999999999999
XRP,26AUG050415,2026-08-05,0.74,True,817.5600000000001,0.3429595381378736,0,-0.74
XRP,26AUG050400,2026-08-05,0.77,True,1725.4,0.2808855917468413,1,0.22999999999999998
XRP,26AUG050345,2026-08-05,0.67,True,2657.98,0.5766898170791354,1,0.32999999999999996
XRP,26AUG050330,2026-08-05,0.6599999999999999,False,4106.54,0.36680758010393183,1,0.3400000000000001
XRP,26AUG050315,2026-08-05,0.65,False,2543.0499999999997,0.27855921039696435,1,0.35
XRP,26AUG050300,2026-08-05,0.78,False,442.26000000000005,0.19958847736625512,1,0.21999999999999997
XRP,26AUG050245,2026-08-05,0.66,True,1434.54,0.33460203270734873,1,0.33999999999999997
XRP,26AUG050230,2026-08-05,0.65,False,627.66,0.3565465379345506,1,0.35
XRP,26AUG050215,2026-08-05,0.65,False,761.3100000000001,0.27174212869921577,1,0.35
XRP,26AUG050200,2026-08-05,0.68,True,2306.76,0.4350821065043611,1,0.31999999999999995
XRP,26AUG050145,2026-08-05,0.77,False,1745.2100000000003,0.36757181084224816,1,0.22999999999999998
XRP,26AUG050130,2026-08-05,0.71,True,5219.070000000005,0.4554738679496535,1,0.29000000000000004
XRP,26AUG050115,2026-08-05,0.69,True,4629.9900000000025,0.3748971380067773,1,0.31000000000000005
XRP,26AUG050100,2026-08-05,0.67,True,8049.920000000005,0.2689045356972489,1,0.32999999999999996
XRP,26AUG050045,2026-08-05,0.65,True,4465.330000000001,0.42301240893730124,0,-0.65
XRP,26AUG050030,2026-08-05,0.71,False,2301.900000000001,0.26694035362092167,1,0.29000000000000004
XRP,26AUG050015,2026-08-05,0.65,False,4961.540000000001,0.29035742934653347,1,0.35
XRP,26AUG050000,2026-08-05,0.68,True,4522.440000000002,0.3178107393354028,1,0.31999999999999995
XRP,26AUG042345,2026-08-05,0.68,True,3173.5599999999995,0.5950100202926681,1,0.31999999999999995
XRP,26AUG042330,2026-08-05,0.6799999999999999,False,1583.37,0.770312687495658,1,0.32000000000000006
XRP,26AUG042315,2026-08-05,0.73,True,827.9099999999999,0.2519355968643935,0,-0.73
XRP,26AUG042300,2026-08-05,0.67,True,1788.02,0.8455386405073768,0,-0.67
XRP,26AUG042245,2026-08-05,0.66,True,3040.780000000001,0.3003735883556192,1,0.33999999999999997
XRP,26AUG042230,2026-08-05,0.65,False,957.7599999999999,0.6265243902439024,1,0.35
XRP,26AUG042215,2026-08-05,0.71,True,2883.1799999999994,0.30936674089026706,1,0.29000000000000004
XRP,26AUG042200,2026-08-05,0.66,True,4962.460000000006,0.33206312997988857,1,0.33999999999999997
XRP,26AUG042145,2026-08-05,0.69,True,1737.3600000000001,0.1979958097343095,1,0.31000000000000005
XRP,26AUG042130,2026-08-05,0.69,False,2637.0900000000006,0.69979788327285,0,-0.69
XRP,26AUG042115,2026-08-05,0.72,False,1830.1000000000001,0.6818152013551171,1,0.28
XRP,26AUG042100,2026-08-05,0.6799999999999999,False,4204.87,0.47944407318181076,1,0.32000000000000006
XRP,26AUG042045,2026-08-05,0.75,True,3100.9700000000003,0.42085218496147975,1,0.25
XRP,26AUG042030,2026-08-05,0.65,False,5368.6500000000115,0.2761234202266858,1,0.35
XRP,26AUG042015,2026-08-05,0.6699999999999999,False,3413.0199999999995,0.8140327334735805,1,0.33000000000000007
XRP,26AUG042000,2026-08-05,0.65,False,2843.090000000001,0.3892560559109981,1,0.35
XRP,26AUG041945,2026-08-04,0.6699999999999999,False,1165.5100000000002,0.7187754716819246,0,-0.6699999999999999
XRP,26AUG041930,2026-08-04,0.65,True,3341.309999999999,0.5546327637962357,0,-0.65
XRP,26AUG041915,2026-08-04,0.6699999999999999,False,1336.7200000000003,0.4469597223053443,0,-0.6699999999999999
XRP,26AUG041900,2026-08-04,0.66,True,2152.4900000000002,0.30351825095586965,1,0.33999999999999997
XRP,26AUG041845,2026-08-04,0.69,True,726.9899999999999,0.33037593364420426,0,-0.69
XRP,26AUG041830,2026-08-04,0.69,False,4595.180000000002,0.1640044568439103,0,-0.69
XRP,26AUG041815,2026-08-04,0.7,False,2404.309999999999,0.22679687727456121,1,0.30000000000000004
XRP,26AUG041800,2026-08-04,0.6699999999999999,False,2691.7000000000007,0.12662258052531852,1,0.33000000000000007
XRP,26AUG041745,2026-08-04,0.65,False,6392.470000000007,0.28268415807974034,1,0.35
XRP,26AUG041730,2026-08-04,0.65,False,4744.2600000000075,0.6579466555374277,0,-0.65
XRP,26AUG041715,2026-08-04,0.6599999999999999,False,2877.8199999999993,0.23070935638782142,1,0.3400000000000001
XRP,26AUG041700,2026-08-04,0.74,False,4576.550000000001,0.3420436791906567,1,0.26
XRP,26AUG041645,2026-08-04,0.65,True,2795.6200000000013,0.4210872722329928,1,0.35
XRP,26AUG041615,2026-08-04,0.65,False,4590.64,0.6951993621804369,1,0.35
XRP,26AUG041600,2026-08-04,0.65,False,1822.9500000000003,0.46209166460956136,0,-0.65
XRP,26AUG041545,2026-08-04,0.83,True,1402.7599999999998,0.48252017451310275,1,0.17000000000000004
XRP,26AUG041530,2026-08-04,0.65,False,2866.1699999999996,0.8187057990279712,1,0.35
XRP,26AUG041515,2026-08-04,0.6799999999999999,False,10808.940000000015,0.4690237895667839,0,-0.6799999999999999
XRP,26AUG041500,2026-08-04,0.65,True,3706.3400000000006,0.38097422254839,1,0.35
XRP,26AUG041445,2026-08-04,0.6799999999999999,False,1998.8799999999997,0.402440366605299,1,0.32000000000000006
XRP,26AUG041430,2026-08-04,0.66,True,1353.0399999999997,0.6934458700407972,1,0.33999999999999997
XRP,26AUG041415,2026-08-04,0.65,True,2741.9000000000005,0.29544476457930624,1,0.35
XRP,26AUG041400,2026-08-04,0.6699999999999999,False,3894.800000000001,0.5093894423333674,1,0.33000000000000007
XRP,26AUG041345,2026-08-04,0.6699999999999999,False,4197.75,0.5449848132928354,0,-0.6699999999999999
XRP,26AUG041330,2026-08-04,0.6599999999999999,False,5292.600000000006,0.4026376450137921,0,-0.6599999999999999
XRP,26AUG041315,2026-08-04,0.74,True,3874.0899999999997,0.5281240239643374,1,0.26
XRP,26AUG041300,2026-08-04,0.67,True,3752.6900000000005,0.3926383474254468,0,-0.67
XRP,26AUG041245,2026-08-04,0.7,False,2206.11,0.21749595441750405,1,0.30000000000000004
XRP,26AUG041230,2026-08-04,0.65,True,762.2099999999998,0.3732173547972344,1,0.35
XRP,26AUG041215,2026-08-04,0.65,False,1357.49,0.5535731386603215,1,0.35
XRP,26AUG041200,2026-08-04,0.69,True,1351.97,0.30828346782842814,1,0.31000000000000005
XRP,26AUG041145,2026-08-04,0.67,True,3003.6999999999994,0.3784865332756267,1,0.32999999999999996
XRP,26AUG041130,2026-08-04,0.65,True,2452.35,0.1656941301200889,0,-0.65
XRP,26AUG041115,2026-08-04,0.65,True,2581.6699999999996,0.26152839053790766,0,-0.65
XRP,26AUG041100,2026-08-04,0.67,True,3957.540000000001,0.6147707919566195,1,0.32999999999999996
XRP,26AUG041045,2026-08-04,0.6599999999999999,False,3128.9300000000003,0.3909771071899978,0,-0.6599999999999999
XRP,26AUG041030,2026-08-04,0.69,False,3342.79,0.586689561713419,0,-0.69
XRP,26AUG041015,2026-08-04,0.68,True,4797.02,0.49406506539476575,1,0.31999999999999995
XRP,26AUG041000,2026-08-04,0.6599999999999999,False,3025.4900000000007,0.46348525362833776,1,0.3400000000000001
XRP,26AUG040945,2026-08-04,0.65,True,3860.5699999999997,0.21614165783809125,1,0.35
XRP,26AUG040930,2026-08-04,0.65,False,2011.3600000000001,0.14280387399570438,1,0.35
XRP,26AUG040915,2026-08-04,0.74,False,870.72,0.3393168871738332,0,-0.74
XRP,26AUG040900,2026-08-04,0.76,False,2386.99,0.3013628042011069,1,0.24
XRP,26AUG040845,2026-08-04,0.67,True,3468.649999999999,0.25656955876205445,1,0.32999999999999996
XRP,26AUG040830,2026-08-04,0.65,False,1806.93,0.30719507673235813,0,-0.65
XRP,26AUG040815,2026-08-04,0.72,False,1002.78,0.2715849937174655,1,0.28
XRP,26AUG040800,2026-08-04,0.67,True,534.5600000000001,0.2053090392098174,1,0.32999999999999996
XRP,26AUG040745,2026-08-04,0.69,False,1803.91,0.15235239008597992,0,-0.69
XRP,26AUG040715,2026-08-04,0.67,True,5148.580000000004,0.2746310633223139,0,-0.67
XRP,26AUG040645,2026-08-04,0.7,True,517.8499999999999,0.3023655498696534,1,0.30000000000000004
XRP,26AUG040630,2026-08-04,0.84,False,2594.85,0.37637243000558795,1,0.16000000000000003
XRP,26AUG040615,2026-08-04,0.6799999999999999,False,1586.2499999999993,0.6085610717100082,1,0.32000000000000006
XRP,26AUG040600,2026-08-04,0.65,False,1245.5700000000002,0.21334007723371623,1,0.35
XRP,26AUG040545,2026-08-04,0.6799999999999999,False,1837.7399999999998,0.19932090502464986,0,-0.6799999999999999
XRP,26AUG040530,2026-08-04,0.71,False,1140.0699999999997,0.36923171384213255,1,0.29000000000000004
XRP,26AUG040515,2026-08-04,0.73,False,1467.11,0.39056376140848337,1,0.27
XRP,26AUG040500,2026-08-04,0.65,False,1566.62,0.08794091738902862,1,0.35
XRP,26AUG040445,2026-08-04,0.65,False,1928.7500000000002,0.8732598833441346,1,0.35
XRP,26AUG040430,2026-08-04,0.7,False,714.7,0.3128025745067861,1,0.30000000000000004
XRP,26AUG040415,2026-08-04,0.67,True,2279.4300000000003,0.2125706865312819,0,-0.67
XRP,26AUG040400,2026-08-04,0.76,True,2107.9300000000003,0.3514917478284383,1,0.24
XRP,26AUG040345,2026-08-04,0.68,True,2437.4800000000005,0.46604279829988343,1,0.31999999999999995
XRP,26AUG040330,2026-08-04,0.6799999999999999,False,3623.6500000000015,0.3616878009741557,0,-0.6799999999999999
XRP,26AUG040315,2026-08-04,0.66,True,7250.880000000002,0.3250626130897214,1,0.33999999999999997
XRP,26AUG040300,2026-08-04,0.67,True,2411.0500000000006,0.6459633769519504,1,0.32999999999999996
XRP,26AUG040245,2026-08-04,0.65,True,3509.6200000000013,0.1640633458892985,0,-0.65
XRP,26AUG040230,2026-08-04,0.81,True,5641.3,0.1651871022636626,0,-0.81
XRP,26AUG040215,2026-08-04,0.8,False,2202.87,0.2603149527661641,1,0.19999999999999996
XRP,26AUG040200,2026-08-04,0.6799999999999999,False,4614.010000000002,0.4690952121906971,1,0.32000000000000006
XRP,26AUG040130,2026-08-04,0.65,True,1505.3899999999999,0.1186934947090123,1,0.35
XRP,26AUG040115,2026-08-04,0.65,False,3000.780000000001,0.63562140510134,1,0.35
XRP,26AUG040100,2026-08-04,0.6599999999999999,False,1559.0799999999995,0.42500705544295353,1,0.3400000000000001
XRP,26AUG040045,2026-08-04,0.6799999999999999,False,12523.080000000013,0.2831787387767226,0,-0.6799999999999999
XRP,26AUG040030,2026-08-04,0.65,True,4443.860000000001,0.2852227567925182,1,0.35
XRP,26AUG040015,2026-08-04,0.6699999999999999,False,5743.500000000003,0.3738121354574736,1,0.33000000000000007
XRP,26AUG040000,2026-08-04,0.65,True,3266.6299999999997,0.2573386027802353,1,0.35
XRP,26AUG032345,2026-08-04,0.84,True,2349.4,0.3271686388013961,1,0.16000000000000003
XRP,26AUG032330,2026-08-04,0.71,False,7627.330000000008,0.38599352591273706,0,-0.71
XRP,26AUG032315,2026-08-04,0.7,True,9790.190000000006,0.32801814877954344,0,-0.7
XRP,26AUG032300,2026-08-04,0.6599999999999999,False,7640.600000000006,0.333301049655786,1,0.3400000000000001
XRP,26AUG032245,2026-08-04,0.66,True,7461.290000000001,0.5802374656393198,1,0.33999999999999997
XRP,26AUG032230,2026-08-04,0.6699999999999999,False,1213.32,0.31945405993472464,1,0.33000000000000007
XRP,26AUG032215,2026-08-04,0.65,False,6958.840000000005,0.3164607894419183,1,0.35
XRP,26AUG032200,2026-08-04,0.6799999999999999,False,7067.6,0.4318424925009904,0,-0.6799999999999999
XRP,26AUG032145,2026-08-04,0.84,True,2866.12,0.30395447503942613,1,0.16000000000000003
XRP,26AUG032130,2026-08-04,0.71,False,3615.179999999999,0.36420039942686133,0,-0.71
XRP,26AUG032115,2026-08-04,0.7,True,2376.8500000000004,0.21479689505017144,1,0.30000000000000004
XRP,26AUG032100,2026-08-04,0.65,False,2662.1999999999994,0.3305949966193375,1,0.35
XRP,26AUG032045,2026-08-04,0.72,False,2066.13,0.452096431492694,1,0.28
XRP,26AUG032030,2026-08-04,0.6799999999999999,False,2066.4500000000003,0.16153790316726752,1,0.32000000000000006
XRP,26AUG032015,2026-08-04,0.71,False,3310.3499999999995,0.1159514854924706,1,0.29000000000000004
XRP,26AUG032000,2026-08-04,0.72,True,1506.86,0.2554251888032067,1,0.28
XRP,26AUG031945,2026-08-03,0.6799999999999999,False,9588.560000000003,0.3891293374604737,1,0.32000000000000006
XRP,26AUG031930,2026-08-03,0.66,True,5416.700000000003,0.5707404877508444,1,0.33999999999999997
DOGE,26AUG051115,2026-08-05,0.66,True,2430.099999999999,0.22321303650055566,1,0.33999999999999997
DOGE,26AUG051100,2026-08-05,0.67,True,493.24999999999994,0.3678256462240244,1,0.32999999999999996
DOGE,26AUG051045,2026-08-05,0.6599999999999999,False,2754.9700000000003,0.285799845370367,0,-0.6599999999999999
DOGE,26AUG051030,2026-08-05,0.66,True,1345.07,0.3437293226374834,0,-0.66
DOGE,26AUG051015,2026-08-05,0.6799999999999999,False,3187.6600000000003,0.16674300270417794,0,-0.6799999999999999
DOGE,26AUG051000,2026-08-05,0.65,False,3191.169999999999,0.174725884236816,0,-0.65
DOGE,26AUG050945,2026-08-05,0.6699999999999999,False,3912.58,0.2705324875146323,1,0.33000000000000007
DOGE,26AUG050930,2026-08-05,0.71,True,4113.54,0.1565172576418365,0,-0.71
DOGE,26AUG050915,2026-08-05,0.75,True,4860.96,0.05187041242882064,0,-0.75
DOGE,26AUG050900,2026-08-05,0.6599999999999999,False,4533.2699999999995,0.3103322767009244,1,0.3400000000000001
DOGE,26AUG050845,2026-08-05,0.74,False,3153.12,0.38081328969401734,1,0.26
DOGE,26AUG050830,2026-08-05,0.65,True,2792.9200000000005,0.1450059436002463,1,0.35
DOGE,26AUG050815,2026-08-05,0.7,True,5830.8300000000045,0.255469632968205,1,0.30000000000000004
DOGE,26AUG050800,2026-08-05,0.65,True,6408.480000000004,0.3229876663420966,1,0.35
DOGE,26AUG050745,2026-08-05,0.65,False,989.2399999999999,0.11601835752699044,1,0.35
DOGE,26AUG050730,2026-08-05,0.6599999999999999,False,2719.510000000001,0.25757949042290695,1,0.3400000000000001
DOGE,26AUG050715,2026-08-05,0.67,True,2104.47,0.1150265862663759,1,0.32999999999999996
DOGE,26AUG050700,2026-08-05,0.65,False,1390.58,0.5372722173481569,1,0.35
DOGE,26AUG050645,2026-08-05,0.69,False,880.81,0.28699719576299093,0,-0.69
DOGE,26AUG050630,2026-08-05,0.7,False,1158.59,0.4846235510404888,0,-0.7
DOGE,26AUG050615,2026-08-05,0.65,False,952.63,0.06868353925448496,1,0.35
DOGE,26AUG050600,2026-08-05,0.6599999999999999,False,3241.9300000000003,0.374486802614492,1,0.3400000000000001
DOGE,26AUG050545,2026-08-05,0.66,True,463.5999999999999,0.6375970664365833,0,-0.66
DOGE,26AUG050530,2026-08-05,0.67,True,1973.2299999999998,0.06550174080061626,0,-0.67
DOGE,26AUG050515,2026-08-05,0.65,True,4906.090000000002,0.18135011791467331,1,0.35
DOGE,26AUG050500,2026-08-05,0.7,True,5869.730000000001,0.1933939039785475,1,0.30000000000000004
DOGE,26AUG050445,2026-08-05,0.6699999999999999,False,1642.0300000000002,0.18310262297278365,1,0.33000000000000007
DOGE,26AUG050430,2026-08-05,0.71,False,1142.01,0.16778311923713451,0,-0.71
DOGE,26AUG050415,2026-08-05,0.66,True,2616.7600000000007,0.2697534355462478,0,-0.66
DOGE,26AUG050400,2026-08-05,0.81,True,1002.08,0.16323048060035125,1,0.18999999999999995
DOGE,26AUG050345,2026-08-05,0.67,True,1852.22,0.49287341676474716,1,0.32999999999999996
DOGE,26AUG050330,2026-08-05,0.6799999999999999,False,3572.5999999999995,0.02348429715053463,1,0.32000000000000006
DOGE,26AUG050315,2026-08-05,0.77,True,5331.320000000002,0.4255456434804138,0,-0.77
DOGE,26AUG050300,2026-08-05,0.71,False,1977.4100000000003,0.19314659074243576,1,0.29000000000000004
DOGE,26AUG050245,2026-08-05,0.73,True,8890.550000000001,0.5242769007541715,1,0.27
DOGE,26AUG050230,2026-08-05,0.65,False,1673.0799999999997,0.4948239175652091,1,0.35
DOGE,26AUG050215,2026-08-05,0.65,False,1106.4999999999998,0.5896068685042929,1,0.35
DOGE,26AUG050200,2026-08-05,0.65,True,2457.23,0.2548438689093003,0,-0.65
DOGE,26AUG050145,2026-08-05,0.69,False,11675.119999999999,0.22277800999047565,1,0.31000000000000005
DOGE,26AUG050130,2026-08-05,0.69,False,3721.410000000002,0.25063349644355215,0,-0.69
DOGE,26AUG050115,2026-08-05,0.67,True,2718.35,0.24592123898688545,1,0.32999999999999996
DOGE,26AUG050100,2026-08-05,0.65,False,3491.4899999999993,0.4863052736797185,1,0.35
DOGE,26AUG050045,2026-08-05,0.65,True,3328.809999999999,0.37779566872245646,1,0.35
DOGE,26AUG050030,2026-08-05,0.65,True,7518.110000000007,0.4602553035270828,1,0.35
DOGE,26AUG050015,2026-08-05,0.6799999999999999,False,2258.38,0.11956800892675279,0,-0.6799999999999999
DOGE,26AUG050000,2026-08-05,0.65,False,3132.4900000000007,0.2727446855377032,0,-0.65
DOGE,26AUG042345,2026-08-05,0.65,True,3398.149999999999,0.26279593308123544,1,0.35
DOGE,26AUG042330,2026-08-05,0.78,False,1532.2,0.6595287821433233,1,0.21999999999999997
DOGE,26AUG042315,2026-08-05,0.78,True,560.0899999999999,0.4667285614811905,0,-0.78
DOGE,26AUG042300,2026-08-05,0.69,True,3491.63,0.6250261339259887,0,-0.69
DOGE,26AUG042245,2026-08-05,0.65,True,3355.790000000001,0.41471903784205794,1,0.35
DOGE,26AUG042230,2026-08-05,0.71,False,3917.14,0.5403100221079669,1,0.29000000000000004
DOGE,26AUG042215,2026-08-05,0.7,True,3920.6799999999994,0.4444739177897712,1,0.30000000000000004
DOGE,26AUG042200,2026-08-05,0.67,True,4419.259999999999,0.18556500409570834,1,0.32999999999999996
DOGE,26AUG042145,2026-08-05,0.65,True,1060.2,0.5379928315412186,1,0.35
DOGE,26AUG042130,2026-08-05,0.65,False,2327.2099999999996,0.18622298804147458,0,-0.65
DOGE,26AUG042115,2026-08-05,0.74,False,4160.9,0.6045086399577014,0,-0.74
DOGE,26AUG042100,2026-08-05,0.6799999999999999,False,5167.830000000003,0.4491962777413342,1,0.32000000000000006
DOGE,26AUG042045,2026-08-05,0.7,True,2794.35,0.6346198579276039,1,0.30000000000000004
DOGE,26AUG042030,2026-08-05,0.6599999999999999,False,2138.5299999999997,0.260407850252276,1,0.3400000000000001
DOGE,26AUG042015,2026-08-05,0.6699999999999999,False,2598.1700000000005,0.4065322900349091,1,0.33000000000000007
DOGE,26AUG042000,2026-08-05,0.71,False,3710.7900000000004,0.6574961126875949,1,0.29000000000000004
DOGE,26AUG041945,2026-08-04,0.6799999999999999,False,1749.23,0.6916814827095352,0,-0.6799999999999999
DOGE,26AUG041930,2026-08-04,0.65,True,5916.910000000008,0.43649641451365595,0,-0.65
DOGE,26AUG041915,2026-08-04,0.7,False,1256.2899999999997,0.5158363116796283,0,-0.7
DOGE,26AUG041900,2026-08-04,0.72,True,2508.75,0.15281315396113604,1,0.28
DOGE,26AUG041830,2026-08-04,0.6599999999999999,False,2718.4200000000005,0.08195569485215676,0,-0.6599999999999999
DOGE,26AUG041815,2026-08-04,0.6799999999999999,False,3311.049999999999,0.41245526343607025,1,0.32000000000000006
DOGE,26AUG041800,2026-08-04,0.65,False,1638.66,0.07303528492792892,0,-0.65
DOGE,26AUG041745,2026-08-04,0.65,False,4229.290000000003,0.2818960156432875,0,-0.65
DOGE,26AUG041730,2026-08-04,0.65,False,3309.6200000000013,0.19448456318248009,0,-0.65
DOGE,26AUG041715,2026-08-04,0.6599999999999999,False,4947.880000000001,0.15147295407325964,1,0.3400000000000001
DOGE,26AUG041700,2026-08-04,0.6799999999999999,False,1064.9699999999998,0.2565987774303502,1,0.32000000000000006
DOGE,26AUG041645,2026-08-04,0.66,True,1651.0399999999995,0.14734954937493946,1,0.33999999999999997
DOGE,26AUG041630,2026-08-04,0.8,False,3087.2299999999996,0.6461617696122415,1,0.19999999999999996
DOGE,26AUG041615,2026-08-04,0.79,False,5875.090000000002,0.33175151359383415,1,0.20999999999999996
DOGE,26AUG041600,2026-08-04,0.7,False,3418.2900000000013,0.369006140497149,1,0.30000000000000004
DOGE,26AUG041545,2026-08-04,0.66,True,4973.8200000000015,0.3224965921565314,1,0.33999999999999997
DOGE,26AUG041530,2026-08-04,0.74,False,8500.490000000002,0.1626235664061718,1,0.26
DOGE,26AUG041515,2026-08-04,0.68,True,3482.7499999999995,0.13813222309956213,1,0.31999999999999995
DOGE,26AUG041500,2026-08-04,0.66,True,938.0299999999999,0.3158001343240622,1,0.33999999999999997
DOGE,26AUG041445,2026-08-04,0.7,False,3125.88,0.09080642890961906,1,0.30000000000000004
DOGE,26AUG041430,2026-08-04,0.72,True,3368.4500000000003,0.4652703765827012,1,0.28
DOGE,26AUG041415,2026-08-04,0.68,True,2200.88,0.09552542619315908,1,0.31999999999999995
DOGE,26AUG041400,2026-08-04,0.6799999999999999,False,8900.620000000008,0.23489711952650474,1,0.32000000000000006
DOGE,26AUG041330,2026-08-04,0.66,True,4256.170000000002,0.2572759076822589,0,-0.66
DOGE,26AUG041315,2026-08-04,0.74,True,3448.4800000000005,0.4096587482021064,1,0.26
DOGE,26AUG041300,2026-08-04,0.67,True,2834.6300000000015,0.1877140931973484,1,0.32999999999999996
DOGE,26AUG041245,2026-08-04,0.65,False,972.92,0.3858487851005221,1,0.35
DOGE,26AUG041230,2026-08-04,0.66,True,2570.1600000000003,0.3653274504311015,1,0.33999999999999997
DOGE,26AUG041215,2026-08-04,0.65,False,2178.78,0.2382067028336958,1,0.35
DOGE,26AUG041200,2026-08-04,0.65,True,1314.2800000000002,0.34635694068235073,1,0.35
DOGE,26AUG041145,2026-08-04,0.79,True,1086.06,0.5348783676776604,1,0.20999999999999996
DOGE,26AUG041130,2026-08-04,0.72,False,5301.630000000002,0.48509043445129113,1,0.28
DOGE,26AUG041115,2026-08-04,0.66,True,2426.37,0.3475850756479844,1,0.33999999999999997
DOGE,26AUG041100,2026-08-04,0.66,True,3988.349999999999,0.3177504481803253,0,-0.66
DOGE,26AUG041045,2026-08-04,0.67,True,5684.830000000011,0.4531868147332455,1,0.32999999999999996
DOGE,26AUG041030,2026-08-04,0.72,False,2081.02,0.48534372567298734,1,0.28
DOGE,26AUG041015,2026-08-04,0.6699999999999999,False,1685.07,0.20281650020473924,1,0.33000000000000007
DOGE,26AUG041000,2026-08-04,0.77,False,1611.8100000000004,0.8330262251754239,1,0.22999999999999998
DOGE,26AUG040945,2026-08-04,0.74,True,3092.7200000000003,0.27062909025065307,1,0.26
DOGE,26AUG040930,2026-08-04,0.65,False,1239.48,0.13035305127956884,1,0.35
DOGE,26AUG040915,2026-08-04,0.6799999999999999,False,1105.5300000000002,0.4385679266957929,1,0.32000000000000006
