coin,ts_utc,index_value,point,ret
BTC,2026-05-24 23:45:00+00:00,77116.79,window_open,
BTC,2026-05-25 00:00:00+00:00,76990.07,window_close,-0.0016432219235265055
BTC,2026-05-25 00:15:00+00:00,77105.49,window_close,0.0014991543714664157
BTC,2026-05-25 00:30:00+00:00,77124.37,window_close,0.0002448593478880934
BTC,2026-05-25 00:45:00+00:00,77046.16,window_close,-0.0010140763548537324
BTC,2026-05-25 01:00:00+00:00,77052.16,window_close,7.787539314096925e-05
BTC,2026-05-25 01:15:00+00:00,77069.06,window_close,0.00021933194345225004
BTC,2026-05-25 01:30:00+00:00,77082.5,window_close,0.00017438904795263888
BTC,2026-05-25 01:45:00+00:00,77077.96,window_close,-5.889793403168753e-05
BTC,2026-05-25 02:00:00+00:00,76849.62,window_close,-0.0029624551557930756
BTC,2026-05-25 02:15:00+00:00,77308.28,window_close,0.005968279348681271
BTC,2026-05-25 02:30:00+00:00,77026.19,window_close,-0.003648897634250803
BTC,2026-05-25 02:45:00+00:00,77063.78,window_close,0.0004880158294211512
BTC,2026-05-25 03:00:00+00:00,77022.77,window_close,-0.0005321566110564335
BTC,2026-05-25 03:15:00+00:00,77000.53,window_close,-0.00028874578257842565
BTC,2026-05-25 03:30:00+00:00,76999.38,window_close,-1.493496213589296e-05
BTC,2026-05-25 03:45:00+00:00,76996.85,window_close,-3.2857407423314555e-05
BTC,2026-05-25 04:00:00+00:00,76947.6,window_close,-0.0006396365565604079
BTC,2026-05-25 04:15:00+00:00,76950.43,window_close,3.6778275085636025e-05
BTC,2026-05-25 04:30:00+00:00,77074.09,window_close,0.0016070085638248965
BTC,2026-05-25 04:45:00+00:00,77152.27,window_close,0.0010143486611389196
BTC,2026-05-25 05:00:00+00:00,77304.91,window_close,0.0019784252621470877
BTC,2026-05-25 05:15:00+00:00,77320.83,window_close,0.00020593775996902153
BTC,2026-05-25 05:30:00+00:00,77316.88,window_close,-5.108584581925424e-05
BTC,2026-05-25 05:45:00+00:00,77377.07,window_close,0.00077848459482599
BTC,2026-05-25 06:00:00+00:00,77317.48,window_close,-0.0007701247927843768
BTC,2026-05-25 06:15:00+00:00,77283.8,window_close,-0.0004356065407200571
BTC,2026-05-25 06:30:00+00:00,77187.68,window_close,-0.001243727663494898
BTC,2026-05-25 06:45:00+00:00,77328.95,window_close,0.0018302143554516093
BTC,2026-05-25 07:00:00+00:00,77334.82,window_close,7.590947504154677e-05
BTC,2026-05-25 07:15:00+00:00,77235.25,window_close,-0.0012875183520180133
BTC,2026-05-25 07:30:00+00:00,77136.13,window_close,-0.0012833518374057995
BTC,2026-05-25 07:45:00+00:00,77241.86,window_close,0.0013706936036328443
BTC,2026-05-25 08:00:00+00:00,77308.53,window_close,0.0008631330213952904
BTC,2026-05-25 08:15:00+00:00,77224.5,window_close,-0.0010869434459560567
BTC,2026-05-25 08:30:00+00:00,77238.21,window_close,0.00017753433172118527
BTC,2026-05-25 08:45:00+00:00,77269.56,window_close,0.0004058871897729688
BTC,2026-05-25 09:00:00+00:00,77362.28,window_close,0.0011999550663934766
BTC,2026-05-25 09:15:00+00:00,77388.32,window_close,0.00033659814576303404
BTC,2026-05-25 09:30:00+00:00,77447.5,window_close,0.000764714882038886
BTC,2026-05-25 09:45:00+00:00,77510.64,window_close,0.000815261951644608
BTC,2026-05-25 10:00:00+00:00,77538.63,window_close,0.0003611117131789854
BTC,2026-05-25 10:15:00+00:00,77556.34,window_close,0.00022840228154663578
BTC,2026-05-25 10:30:00+00:00,77466.54,window_close,-0.001157867944774127
BTC,2026-05-25 10:45:00+00:00,77452.72,window_close,-0.00017839960323506876
BTC,2026-05-25 11:00:00+00:00,77475.39,window_close,0.00029269469167769735
BTC,2026-05-25 11:15:00+00:00,77378.57,window_close,-0.0012496871587222014
BTC,2026-05-25 11:30:00+00:00,77349.5,window_close,-0.0003756854126408804
BTC,2026-05-25 11:45:00+00:00,77403.86,window_close,0.0007027841162514648
BTC,2026-05-25 12:00:00+00:00,77287.38,window_close,-0.0015048345134208718
BTC,2026-05-25 12:15:00+00:00,77296.42,window_close,0.00011696605577782293
BTC,2026-05-25 12:30:00+00:00,77322.93,window_close,0.0003429654309992092
BTC,2026-05-25 12:45:00+00:00,77291.14,window_close,-0.00041113289421379484
BTC,2026-05-25 13:00:00+00:00,77308.35,window_close,0.00022266459001651917
BTC,2026-05-25 13:15:00+00:00,77258.87,window_close,-0.0006400343559267441
BTC,2026-05-25 13:30:00+00:00,77262.94,window_close,5.268003531511134e-05
BTC,2026-05-25 13:45:00+00:00,77243.66,window_close,-0.0002495374884776691
BTC,2026-05-25 14:00:00+00:00,77265.37,window_close,0.0002810586655266345
BTC,2026-05-25 14:15:00+00:00,77404.26,window_close,0.0017975711499214064
BTC,2026-05-25 14:30:00+00:00,77529.21,window_close,0.0016142522388304936
BTC,2026-05-25 14:45:00+00:00,77499.25,window_close,-0.0003864349965646552
BTC,2026-05-25 15:00:00+00:00,77641.43,window_close,0.0018345983993393045
BTC,2026-05-25 15:15:00+00:00,77667.71,window_close,0.00033847908262396587
BTC,2026-05-25 15:30:00+00:00,77555.82,window_close,-0.001440624424229875
BTC,2026-05-25 15:45:00+00:00,77591.2,window_close,0.0004561875562658635
BTC,2026-05-25 16:00:00+00:00,77567.02,window_close,-0.00031163327800054486
BTC,2026-05-25 16:15:00+00:00,77459.51,window_close,-0.0013860272058925371
BTC,2026-05-25 16:30:00+00:00,77515.37,window_close,0.0007211509600306698
BTC,2026-05-25 16:45:00+00:00,77617.97,window_close,0.0013236084662953118
BTC,2026-05-25 17:00:00+00:00,77676.88,window_close,0.0007589737273470121
BTC,2026-05-25 17:15:00+00:00,77631.61,window_close,-0.000582798897175163
BTC,2026-05-25 17:30:00+00:00,77583.12,window_close,-0.0006246166993059132
BTC,2026-05-25 17:45:00+00:00,77526.48,window_close,-0.0007300557131499907
BTC,2026-05-25 18:00:00+00:00,77512.08,window_close,-0.00018574298742823903
BTC,2026-05-25 18:15:00+00:00,77579.56,window_close,0.0008705739802106205
BTC,2026-05-25 18:30:00+00:00,77569.58,window_close,-0.00012864213202545827
BTC,2026-05-25 18:45:00+00:00,77545.74,window_close,-0.0003073369741075638
BTC,2026-05-25 19:00:00+00:00,77489.51,window_close,-0.0007251204256998323
BTC,2026-05-25 19:15:00+00:00,77436.07,window_close,-0.0006896417334422145
BTC,2026-05-25 19:30:00+00:00,77445.2,window_close,0.00011790371076414452
BTC,2026-05-25 19:45:00+00:00,77350.31,window_close,-0.0012252534695500472
BTC,2026-05-25 20:00:00+00:00,77384.12,window_close,0.00043710232059823717
BTC,2026-05-25 20:15:00+00:00,77393.56,window_close,0.00012198885249325997
BTC,2026-05-25 20:30:00+00:00,77379.21,window_close,-0.0001854159441688763
BTC,2026-05-25 20:45:00+00:00,77205.5,window_close,-0.0022449182409590707
BTC,2026-05-25 21:00:00+00:00,77214.44,window_close,0.00011579485917456722
BTC,2026-05-25 21:15:00+00:00,77297.8,window_close,0.0010795908122884779
BTC,2026-05-25 21:30:00+00:00,77285.9,window_close,-0.00015395004773754994
BTC,2026-05-25 21:45:00+00:00,77236.46,window_close,-0.0006397027142077683
BTC,2026-05-25 22:00:00+00:00,77303.69,window_close,0.0008704438292483907
BTC,2026-05-25 22:15:00+00:00,77344.25,window_close,0.0005246838799026765
BTC,2026-05-25 22:30:00+00:00,77218.56,window_close,-0.0016250723227647645
BTC,2026-05-25 22:45:00+00:00,77109.96,window_close,-0.0014063976329006245
BTC,2026-05-25 23:00:00+00:00,77066.94,window_close,-0.0005579045819762429
BTC,2026-05-25 23:15:00+00:00,77206.87,window_close,0.00181569425229533
BTC,2026-05-25 23:30:00+00:00,77207.58,window_close,9.19607283655921e-06
BTC,2026-05-25 23:45:00+00:00,77267.81,window_close,0.000780104751372912
BTC,2026-05-26 00:00:00+00:00,77267.7,window_close,-1.4236200042150315e-06
BTC,2026-05-26 00:15:00+00:00,77164.3,window_close,-0.0013382047090827465
BTC,2026-05-26 00:30:00+00:00,77080.03,window_close,-0.0010920853296149113
BTC,2026-05-26 00:45:00+00:00,76781.28,window_close,-0.003875841771208477
BTC,2026-05-26 01:00:00+00:00,76741.2,window_close,-0.0005220022380455491
BTC,2026-05-26 01:15:00+00:00,76760.29,window_close,0.00024875816380243165
BTC,2026-05-26 01:30:00+00:00,76730.48,window_close,-0.0003883518418181797
BTC,2026-05-26 01:45:00+00:00,76569.86,window_close,-0.0020933011236212717
BTC,2026-05-26 02:00:00+00:00,76691.84,window_close,0.0015930550219107609
BTC,2026-05-26 02:15:00+00:00,76729.93,window_close,0.000496663008737297
BTC,2026-05-26 02:30:00+00:00,76606.72,window_close,-0.001605761923671678
BTC,2026-05-26 02:45:00+00:00,76529.41,window_close,-0.0010091803956623346
BTC,2026-05-26 03:00:00+00:00,76562.94,window_close,0.00043813221609845243
BTC,2026-05-26 03:15:00+00:00,76496.87,window_close,-0.0008629501427193098
BTC,2026-05-26 03:30:00+00:00,76464.41,window_close,-0.0004243310870103434
BTC,2026-05-26 03:45:00+00:00,76578.68,window_close,0.0014944207376998975
BTC,2026-05-26 04:00:00+00:00,76587.53,window_close,0.00011556741380247537
BTC,2026-05-26 04:15:00+00:00,76585.7,window_close,-2.3894229256415933e-05
BTC,2026-05-26 04:30:00+00:00,76655.27,window_close,0.0009083941257963524
BTC,2026-05-26 04:45:00+00:00,76688.28,window_close,0.00043062923136272246
BTC,2026-05-26 05:00:00+00:00,76676.3,window_close,-0.00015621683000321962
BTC,2026-05-26 05:15:00+00:00,76742.21,window_close,0.0008595876431178873
BTC,2026-05-26 05:30:00+00:00,76793.78,window_close,0.0006719900299976267
BTC,2026-05-26 05:45:00+00:00,76836.34,window_close,0.0005542115520293933
BTC,2026-05-26 06:00:00+00:00,76826.22,window_close,-0.00013170851188382127
BTC,2026-05-26 06:15:00+00:00,76795.59,window_close,-0.00039869200905628954
BTC,2026-05-26 06:30:00+00:00,76753.72,window_close,-0.0005452135988537332
BTC,2026-05-26 06:45:00+00:00,76901.21,window_close,0.0019216006729054769
BTC,2026-05-26 07:00:00+00:00,76826.18,window_close,-0.0009756673529586202
BTC,2026-05-26 07:15:00+00:00,76603.42,window_close,-0.002899532425014395
BTC,2026-05-26 07:30:00+00:00,76610.87,window_close,9.72541434833829e-05
BTC,2026-05-26 07:45:00+00:00,76566.08,window_close,-0.0005846428842276596
BTC,2026-05-26 08:00:00+00:00,76639.65,window_close,0.0009608693562475068
BTC,2026-05-26 08:15:00+00:00,76703.81,window_close,0.0008371645747338174
BTC,2026-05-26 08:30:00+00:00,76721.38,window_close,0.0002290629370302888
BTC,2026-05-26 08:45:00+00:00,76748.99,window_close,0.00035987361019840236
BTC,2026-05-26 09:00:00+00:00,76652.45,window_close,-0.0012578667159008905
BTC,2026-05-26 09:15:00+00:00,76607.28,window_close,-0.0005892831866430859
BTC,2026-05-26 09:30:00+00:00,76656.23,window_close,0.0006389732150782201
BTC,2026-05-26 09:45:00+00:00,76613.38,window_close,-0.0005589891389126134
BTC,2026-05-26 10:00:00+00:00,76594.72,window_close,-0.00024356058954722037
BTC,2026-05-26 10:15:00+00:00,76628.15,window_close,0.0004364530609941575
BTC,2026-05-26 10:30:00+00:00,77127.69,window_close,0.006519014226495257
BTC,2026-05-26 10:45:00+00:00,77413.54,window_close,0.0037061916414193874
BTC,2026-05-26 11:00:00+00:00,77362.39,window_close,-0.0006607371268643192
BTC,2026-05-26 11:15:00+00:00,77197.17,window_close,-0.0021356630786613096
BTC,2026-05-26 11:30:00+00:00,77167.27,window_close,-0.000387319897866667
BTC,2026-05-26 11:45:00+00:00,77152.45,window_close,-0.00019205033429336993
BTC,2026-05-26 12:00:00+00:00,77119.48,window_close,-0.00042733574889719517
BTC,2026-05-26 12:15:00+00:00,76978.26,window_close,-0.0018311845463688803
BTC,2026-05-26 12:30:00+00:00,76920.21,window_close,-0.0007541090172730192
BTC,2026-05-26 12:45:00+00:00,77012.01,window_close,0.0011934444796755095
BTC,2026-05-26 13:00:00+00:00,77046.16,window_close,0.00044343732880114395
BTC,2026-05-26 13:15:00+00:00,77006.64,window_close,-0.0005129392561550317
BTC,2026-05-26 13:30:00+00:00,76727.58,window_close,-0.003623843346495792
BTC,2026-05-26 13:45:00+00:00,76813.11,window_close,0.0011147230239765271
BTC,2026-05-26 14:00:00+00:00,77123.96,window_close,0.004046835234245982
BTC,2026-05-26 14:15:00+00:00,77281.79,window_close,0.002046445747858172
BTC,2026-05-26 14:30:00+00:00,77889.37,window_close,0.007861877940456674
BTC,2026-05-26 14:45:00+00:00,76751.38,window_close,-0.014610337713605759
BTC,2026-05-26 15:00:00+00:00,76834.79,window_close,0.0010867557039364595
BTC,2026-05-26 15:15:00+00:00,76848.64,window_close,0.0001802568862361298
BTC,2026-05-26 15:30:00+00:00,76576.51,window_close,-0.003541116667777122
BTC,2026-05-26 15:45:00+00:00,76460.16,window_close,-0.0015193954386272246
BTC,2026-05-26 16:00:00+00:00,76422.5,window_close,-0.0004925440909357981
BTC,2026-05-26 16:15:00+00:00,76245.13,window_close,-0.0023209133435833085
BTC,2026-05-26 16:30:00+00:00,76430.28,window_close,0.0024283518173553453
BTC,2026-05-26 16:45:00+00:00,76446.64,window_close,0.000214051289619821
BTC,2026-05-26 17:00:00+00:00,76439.26,window_close,-9.653792501551628e-05
BTC,2026-05-26 17:15:00+00:00,76411.59,window_close,-0.0003619867591601045
BTC,2026-05-26 17:30:00+00:00,75982.76,window_close,-0.005612106749774526
BTC,2026-05-26 17:45:00+00:00,75913.02,window_close,-0.0009178397836561158
BTC,2026-05-26 18:00:00+00:00,75846.35,window_close,-0.0008782419669247643
BTC,2026-05-26 18:15:00+00:00,75898.24,window_close,0.0006841463036784123
BTC,2026-05-26 18:30:00+00:00,75974.21,window_close,0.0010009454764696724
BTC,2026-05-26 18:45:00+00:00,75798.08,window_close,-0.0023182866922868417
BTC,2026-05-26 19:00:00+00:00,75709.85,window_close,-0.001164013653116247
BTC,2026-05-26 19:15:00+00:00,75717.49,window_close,0.00010091157227232195
BTC,2026-05-26 19:30:00+00:00,75797.59,window_close,0.0010578797580320654
BTC,2026-05-26 19:45:00+00:00,75907.98,window_close,0.00145637875821647
BTC,2026-05-26 20:00:00+00:00,75916.29,window_close,0.00010947465602417772
BTC,2026-05-26 20:15:00+00:00,76005.98,window_close,0.0011814328650676664
BTC,2026-05-26 20:30:00+00:00,76058.94,window_close,0.0006967872791063812
BTC,2026-05-26 20:45:00+00:00,75978.23,window_close,-0.0010611507338914583
BTC,2026-05-26 21:00:00+00:00,76006.78,window_close,0.0003757655317846442
BTC,2026-05-26 21:15:00+00:00,75792.8,window_close,-0.0028152751636103535
BTC,2026-05-26 21:30:00+00:00,75952.29,window_close,0.0021042895895122538
BTC,2026-05-26 21:45:00+00:00,75911.17,window_close,-0.0005413924978430185
BTC,2026-05-26 22:00:00+00:00,75790.57,window_close,-0.0015886990017409675
BTC,2026-05-26 22:15:00+00:00,75721.05,window_close,-0.0009172645092918597
BTC,2026-05-26 22:30:00+00:00,75689.26,window_close,-0.00041983041703741453
BTC,2026-05-26 22:45:00+00:00,75700.44,window_close,0.00014770919942952432
BTC,2026-05-26 23:00:00+00:00,75633.62,window_close,-0.0008826897175234771
BTC,2026-05-26 23:15:00+00:00,75803.49,window_close,0.002245958873844822
BTC,2026-05-26 23:30:00+00:00,75797.95,window_close,-7.308370630443317e-05
BTC,2026-05-26 23:45:00+00:00,75848.93,window_close,0.0006725775565170622
BTC,2026-05-27 00:00:00+00:00,75825.5,window_close,-0.0003089035006821339
BTC,2026-05-27 00:15:00+00:00,75876.18,window_close,0.0006683767334207946
BTC,2026-05-27 00:30:00+00:00,75825.28,window_close,-0.0006708297650197537
BTC,2026-05-27 00:45:00+00:00,75871.36,window_close,0.0006077128894215189
BTC,2026-05-27 01:00:00+00:00,75977.46,window_close,0.001398419640823656
BTC,2026-05-27 01:15:00+00:00,75967.73,window_close,-0.00012806429696399224
BTC,2026-05-27 01:30:00+00:00,75773.37,window_close,-0.002558454754406858
BTC,2026-05-27 01:45:00+00:00,75799.6,window_close,0.00034616383038010845
BTC,2026-05-27 02:00:00+00:00,75765.93,window_close,-0.0004441975947104826
BTC,2026-05-27 02:15:00+00:00,75707.97,window_close,-0.000764987640222925
BTC,2026-05-27 02:30:00+00:00,75665.48,window_close,-0.0005612354947570619
BTC,2026-05-27 02:45:00+00:00,75617.69,window_close,-0.0006315958082866446
BTC,2026-05-27 03:00:00+00:00,75712.07,window_close,0.001248120644785633
BTC,2026-05-27 03:15:00+00:00,75776.74,window_close,0.0008541570716531499
BTC,2026-05-27 03:30:00+00:00,75726.96,window_close,-0.0006569298177778737
BTC,2026-05-27 03:45:00+00:00,75653.41,window_close,-0.0009712525103345859
BTC,2026-05-27 04:00:00+00:00,75549.4,window_close,-0.0013748223642531254
BTC,2026-05-27 04:15:00+00:00,75526.15,window_close,-0.0003077456604553275
BTC,2026-05-27 04:30:00+00:00,75394.93,window_close,-0.0017374114793353712
BTC,2026-05-27 04:45:00+00:00,75220.61,window_close,-0.0023120918077647046
BTC,2026-05-27 05:00:00+00:00,75476.72,window_close,0.0034047849385958617
BTC,2026-05-27 05:15:00+00:00,75504.99,window_close,0.00037455257727159186
BTC,2026-05-27 05:30:00+00:00,75566.34,window_close,0.0008125290792038165
BTC,2026-05-27 05:45:00+00:00,75518.13,window_close,-0.0006379824667965828
BTC,2026-05-27 06:00:00+00:00,75615.66,window_close,0.001291477953704545
BTC,2026-05-27 06:15:00+00:00,75631.93,window_close,0.00021516706988977674
BTC,2026-05-27 06:30:00+00:00,75629.41,window_close,-3.331926079352954e-05
BTC,2026-05-27 06:45:00+00:00,75698.77,window_close,0.0009171035447717024
BTC,2026-05-27 07:00:00+00:00,75726.3,window_close,0.0003636783001890187
BTC,2026-05-27 07:15:00+00:00,75681.55,window_close,-0.0005909439653066784
BTC,2026-05-27 07:30:00+00:00,75752.19,window_close,0.0009333846888706088
BTC,2026-05-27 07:45:00+00:00,75774.66,window_close,0.00029662508767080986
BTC,2026-05-27 08:00:00+00:00,75863.11,window_close,0.0011672767650821037
BTC,2026-05-27 08:15:00+00:00,75810.86,window_close,-0.000688740548601241
BTC,2026-05-27 08:30:00+00:00,75957.31,window_close,0.0019317812777746024
BTC,2026-05-27 08:45:00+00:00,75858.86,window_close,-0.0012961227826524535
BTC,2026-05-27 09:00:00+00:00,75765.09,window_close,-0.0012361113784205013
BTC,2026-05-27 09:15:00+00:00,75649.57,window_close,-0.001524712766790004
BTC,2026-05-27 09:30:00+00:00,75705.19,window_close,0.0007352322029059444
BTC,2026-05-27 09:45:00+00:00,75823.54,window_close,0.0015633010101419043
BTC,2026-05-27 10:00:00+00:00,75805.3,window_close,-0.00024055853894433543
BTC,2026-05-27 10:15:00+00:00,75817.84,window_close,0.00016542378962935977
BTC,2026-05-27 10:30:00+00:00,75894.63,window_close,0.0010128223120047242
BTC,2026-05-27 10:45:00+00:00,75793.91,window_close,-0.0013271031165182912
BTC,2026-05-27 11:00:00+00:00,75816.74,window_close,0.0003012115353331346
BTC,2026-05-27 11:15:00+00:00,75854.38,window_close,0.0004964602804076179
BTC,2026-05-27 11:30:00+00:00,75832.27,window_close,-0.0002914795427765293
BTC,2026-05-27 11:45:00+00:00,75712.93,window_close,-0.0015737363526109327
BTC,2026-05-27 12:00:00+00:00,75642.91,window_close,-0.0009248090121460883
BTC,2026-05-27 12:15:00+00:00,75510.21,window_close,-0.0017542952802847012
BTC,2026-05-27 12:30:00+00:00,75824.31,window_close,0.004159702376671959
BTC,2026-05-27 12:45:00+00:00,75804.04,window_close,-0.00026732851245203637
BTC,2026-05-27 13:00:00+00:00,75581.89,window_close,-0.0029305825916401407
BTC,2026-05-27 13:15:00+00:00,75303.62,window_close,-0.0036817020585222515
BTC,2026-05-27 13:30:00+00:00,75076.72,window_close,-0.0030131353579017084
BTC,2026-05-27 13:45:00+00:00,74785.74,window_close,-0.003875768680357883
BTC,2026-05-27 14:00:00+00:00,74922.44,window_close,0.0018278885787583743
BTC,2026-05-27 14:15:00+00:00,74887.94,window_close,-0.00046047619378120075
BTC,2026-05-27 14:30:00+00:00,74716.98,window_close,-0.002282877590170096
BTC,2026-05-27 14:45:00+00:00,74936.19,window_close,0.00293387125657385
BTC,2026-05-27 15:00:00+00:00,74932.34,window_close,-5.137704492319539e-05
BTC,2026-05-27 15:15:00+00:00,75017.04,window_close,0.001130353062509526
BTC,2026-05-27 15:30:00+00:00,75226.21,window_close,0.0027882998316117735
BTC,2026-05-27 15:45:00+00:00,75099.25,window_close,-0.0016877096426898275
BTC,2026-05-27 16:00:00+00:00,75206.23,window_close,0.0014245148919596051
BTC,2026-05-27 16:15:00+00:00,75155.65,window_close,-0.0006725506650180346
BTC,2026-05-27 16:30:00+00:00,74972.45,window_close,-0.0024376078179085825
BTC,2026-05-27 16:45:00+00:00,75026.7,window_close,0.0007235991354157534
BTC,2026-05-27 17:00:00+00:00,75179.09,window_close,0.0020311435795523636
BTC,2026-05-27 17:15:00+00:00,74845.13,window_close,-0.004442192636276765
BTC,2026-05-27 17:30:00+00:00,74875.67,window_close,0.0004080425807262422
BTC,2026-05-27 17:45:00+00:00,74786.7,window_close,-0.0011882364458307704
BTC,2026-05-27 18:00:00+00:00,74737.07,window_close,-0.0006636206705201708
BTC,2026-05-27 18:15:00+00:00,74585.76,window_close,-0.002024564249040184
BTC,2026-05-27 18:30:00+00:00,74764.5,window_close,0.00239643599528927
BTC,2026-05-27 18:45:00+00:00,74842.42,window_close,0.0010422058597328032
BTC,2026-05-27 19:00:00+00:00,74876.47,window_close,0.0004549558926609798
BTC,2026-05-27 19:15:00+00:00,74898.73,window_close,0.0002972896558823823
BTC,2026-05-27 19:30:00+00:00,74890.66,window_close,-0.00010774548513692306
BTC,2026-05-27 19:45:00+00:00,74852.6,window_close,-0.0005082075655361562
BTC,2026-05-27 20:00:00+00:00,74925.39,window_close,0.0009724445109453583
BTC,2026-05-27 20:15:00+00:00,75177.83,window_close,0.0033692183650964047
BTC,2026-05-27 20:30:00+00:00,75165.11,window_close,-0.00016919881832189176
BTC,2026-05-27 20:45:00+00:00,75128.34,window_close,-0.0004891897317785832
BTC,2026-05-27 21:00:00+00:00,75155.74,window_close,0.0003647092428771259
BTC,2026-05-27 21:15:00+00:00,75070.59,window_close,-0.0011329806612243587
BTC,2026-05-27 21:30:00+00:00,74987.37,window_close,-0.00110855662650311
BTC,2026-05-27 21:45:00+00:00,74480.06,window_close,-0.006765272605240069
BTC,2026-05-27 22:00:00+00:00,74355.95,window_close,-0.0016663520410697963
BTC,2026-05-27 22:15:00+00:00,74263.67,window_close,-0.0012410573733507846
BTC,2026-05-27 22:30:00+00:00,74515.0,window_close,0.003384292750412188
BTC,2026-05-27 22:45:00+00:00,74523.69,window_close,0.00011662081460106499
BTC,2026-05-27 23:00:00+00:00,74317.63,window_close,-0.0027650267988608146
BTC,2026-05-27 23:15:00+00:00,74333.93,window_close,0.00021932884565867283
BTC,2026-05-27 23:30:00+00:00,74178.32,window_close,-0.002093391268294109
BTC,2026-05-27 23:45:00+00:00,74242.59,window_close,0.0008664256618373667
BTC,2026-05-28 00:00:00+00:00,74336.97,window_close,0.0012712379780932537
BTC,2026-05-28 00:15:00+00:00,74344.0,window_close,9.45693643419343e-05
BTC,2026-05-28 00:30:00+00:00,74349.39,window_close,7.250080705900608e-05
BTC,2026-05-28 00:45:00+00:00,74443.15,window_close,0.001261072888425696
BTC,2026-05-28 01:00:00+00:00,74441.92,window_close,-1.652267535690033e-05
BTC,2026-05-28 01:15:00+00:00,74350.92,window_close,-0.0012224295128335783
BTC,2026-05-28 01:30:00+00:00,74189.63,window_close,-0.0021693073871849045
BTC,2026-05-28 01:45:00+00:00,74151.03,window_close,-0.0005202883475764475
BTC,2026-05-28 02:00:00+00:00,74219.2,window_close,0.0009193398931881536
BTC,2026-05-28 02:15:00+00:00,74240.47,window_close,0.0002865835255567717
BTC,2026-05-28 02:30:00+00:00,74093.09,window_close,-0.0019851706218994014
BTC,2026-05-28 02:45:00+00:00,74143.24,window_close,0.0006768512421335693
BTC,2026-05-28 03:00:00+00:00,74154.13,window_close,0.00014687785427236477
BTC,2026-05-28 03:15:00+00:00,74089.63,window_close,-0.0008698099485490163
BTC,2026-05-28 03:30:00+00:00,73648.72,window_close,-0.0059510352528417965
BTC,2026-05-28 03:45:00+00:00,73329.71,window_close,-0.004331507730208961
BTC,2026-05-28 04:00:00+00:00,73167.23,window_close,-0.002215745841624206
BTC,2026-05-28 04:15:00+00:00,72961.72,window_close,-0.0028087710850881464
BTC,2026-05-28 04:30:00+00:00,72888.63,window_close,-0.0010017581822358013
BTC,2026-05-28 04:45:00+00:00,73078.95,window_close,0.002611106835181287
BTC,2026-05-28 05:00:00+00:00,73047.92,window_close,-0.000424609275311183
BTC,2026-05-28 05:15:00+00:00,72900.33,window_close,-0.0020204545180751987
BTC,2026-05-28 05:30:00+00:00,72840.33,window_close,-0.0008230415417872505
BTC,2026-05-28 05:45:00+00:00,72889.24,window_close,0.0006714686767619327
BTC,2026-05-28 06:00:00+00:00,72857.68,window_close,-0.0004329857191542885
BTC,2026-05-28 09:00:00+00:00,73203.31,window_open,0.0047439062017895495
BTC,2026-05-28 09:15:00+00:00,73185.46,window_close,-0.00024384143285316462
BTC,2026-05-28 09:30:00+00:00,73282.23,window_close,0.0013222571805928673
BTC,2026-05-28 09:45:00+00:00,73365.85,window_close,0.0011410678959962173
BTC,2026-05-28 10:00:00+00:00,73425.69,window_close,0.0008156383385458099
BTC,2026-05-28 10:15:00+00:00,73456.59,window_close,0.0004208336346582797
BTC,2026-05-28 10:30:00+00:00,73300.04,window_close,-0.002131190680101036
BTC,2026-05-28 10:45:00+00:00,73394.51,window_close,0.0012888123935539397
BTC,2026-05-28 11:00:00+00:00,73297.46,window_close,-0.0013223059871915188
BTC,2026-05-28 11:15:00+00:00,73319.01,window_close,0.00029400745946706053
BTC,2026-05-28 11:30:00+00:00,73238.89,window_close,-0.0010927588902249763
BTC,2026-05-28 11:45:00+00:00,73345.78,window_close,0.001459470508086591
BTC,2026-05-28 12:00:00+00:00,73394.09,window_close,0.0006586609345486938
BTC,2026-05-28 12:15:00+00:00,73293.2,window_close,-0.0013746338431336325
BTC,2026-05-28 12:30:00+00:00,73270.72,window_close,-0.0003067133103752395
BTC,2026-05-28 12:45:00+00:00,73393.67,window_close,0.0016780236361808587
BTC,2026-05-28 13:00:00+00:00,73407.54,window_close,0.00018898087532615016
BTC,2026-05-28 13:15:00+00:00,73233.02,window_close,-0.0023774124565404398
BTC,2026-05-28 13:30:00+00:00,73039.31,window_close,-0.002645118281343617
BTC,2026-05-28 13:45:00+00:00,72668.11,window_close,-0.0050821947797699
BTC,2026-05-28 14:00:00+00:00,72895.64,window_close,0.00313108459818201
BTC,2026-05-28 14:15:00+00:00,73115.41,window_close,0.003014857953095751
BTC,2026-05-28 14:30:00+00:00,72845.83,window_close,-0.00368704764153005
BTC,2026-05-28 14:45:00+00:00,72717.18,window_close,-0.0017660585375993687
BTC,2026-05-28 15:00:00+00:00,72889.01,window_close,0.0023629904239961252
BTC,2026-05-28 15:15:00+00:00,72751.64,window_close,-0.0018846462587431834
BTC,2026-05-28 15:30:00+00:00,72805.93,window_close,0.0007462374731346255
BTC,2026-05-28 15:45:00+00:00,72844.2,window_close,0.0005256439963063908
BTC,2026-05-28 16:00:00+00:00,72785.01,window_close,-0.0008125561129095349
BTC,2026-05-28 16:15:00+00:00,72974.96,window_close,0.0026097406595122496
BTC,2026-05-28 16:30:00+00:00,73036.73,window_close,0.0008464547291289204
BTC,2026-05-28 16:45:00+00:00,73202.35,window_close,0.002267626165629366
